company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
JS Projekt AB,5592049851,2,37,Sjögren; Johan Martin,2,1,CIMA Resultat AB|JS Projekt AB
Cederberg El & Ljusteknik AB,5590817572,3,44,Cederberg; Jonathan Karl Victor,2,4,CC Elinstallationer AB|Cederberg El & Ljusteknik AB
New Glue AB,5590280003,5,47,Gedda Westrell; Cristopher Peder,1,0,New Glue AB
JC Vatten & Värme AB,5567977516,2,73,Carlsson; Jan Erik,2,0,JC Vatten & Värme AB|JC Vatten o Värme
Botanisk design AB,5569790370,2,59,Ek; Kerstin Monica,5,2,Biosorbe AB|FineCell Sweden AB|Botanisk design AB|Clean Projects International AB
Botanisk design AB,5569790370,2,59,Wiskås; Daniel Frank,1,1,Botanisk design AB
Keyan AB,5591799753,2,35,Behnam; Hanna Evin,1,0,Keyan AB
Leqqys Consulting AB,5591866347,2,22,Dahlström; Leo Sebastian Gustav,1,1,Leqqys Consulting AB
7 AM AB,5590448881,4,52,Levol; Karl Johan Andres,6,4,7 AM AB|Pershagen Stadsutveckling AB|PJ LEVOL INVEST LIMITED UK Filial|Färjeläget i Luleå AB|Medser AB|MEDSER LIMITED UK Filial
LJ-ProjektResultat AB,5567230015,2,64,Jonasson; Lars Håkan,1,6,LJ-ProjektResultat AB
BAMS AB,5591793590,3,34,Olsson; Per Rickard,3,1,W.A Apparel AB|SFA Arbetsmiljöutbildningar AB|BAMS AB
Atrium Ljungberg Kyrkviken 1 AB,5591176408,3,55,Ånäs; Ingeborg Annica Margareta,97,173,JM AB|Swedavia AB|Atrium Ljungberg AB|Gränby Centrum Aktiebolag|Mobilia Shopping Centre AB|Atrium Ljungberg Hälsingegatan AB|Fastighets AB Brogatan|Atrium Ljungberg Stora Katrineberg AB|Fastighetsaktiebolaget Stadsgården|Atrium Ljungberg Holding 2 AB|Atrium Ljungberg Skotten AB|Atrium Ljungberg Eken AB|Atrium Ljungberg Kista NOD AB|Atrium Ljungberg Citadellet AB|Atrium Ljungberg Holding 1 AB|Atrium Ljungberg Dimman AB|Atrium Ljungberg Gränby Köpstad AB|Walls Fastighetsaktiebolag|Atrium Ljungberg M2 AB|Atrium Ljungberg Uddvägen AB|Atrium Ljungberg Gränby Entré AB|Atrium Ljungberg Sickla Industrifastigheter Holding AB|Atrium Ljungberg Bostad AB|LjungbergGruppen Fastighets AB TX31|Atrium Ljungberg Slakthuset 15 AB|Fatburstrappan Väst AB|Atrium Ljungberg Borgarfjord 3 AB|Mobilia Nord AB|Atrium Ljungberg Slakthuset 13 AB|Atrium Ljungberg S:t Eriksgatan AB|LjungbergGruppen Holding AB|Atrium Ljungberg Eken 14 AB|Atrium Ljungberg Tranbodarne 13 AB|Atrium Ljungberg Holding 7 AB|Atrium Ljungberg Holding 4 AB|Atrium Ljungberg Malmen AB|Atrium Ljungberg Holding 3 AB|Atrium Ljungberg Bostad Holding AB|Impluvium Tretton AB|Atrium Ljungberg Bas Barkarby AB|Atrium Ljungberg Projektutveckling AB|Atrium Ljungberg Slakthuset Holding AB|LjungbergGruppen Svindersvik AB|Atrium Ljungberg Slakthuset 1 AB|Atrium Ljungberg Slakthuset 49 AB|Atrium Ljungberg Sickla Front 1 Aktiebolag|Atrium Ljungberg Fatburssjön AB|Atrium Ljungberg Slakthuset 41 AB|Atrium Ljungberg Slakthuset 48 AB|Atrium Ljungberg Slakthuset Holding 1 AB|Atrium Ljungberg Slakthuset 6 AB|Atrium Ljungberg Slakthuset 40 AB|Atrium Ljungberg Hallvägen AB|Atrium Ljungberg Slakthuset Holding 3 AB|Atrium Ljungberg Slakthuset 32 AB|Atrium Ljungberg Planiavägen AB|Atrium Ljungberg Slakthuset 8 AB|Atrium Ljungberg Slakthuset 22 AB|Atrium Ljungberg Kyrkviken AB|Atrium Ljungberg The Point AB|Atrium Ljungberg Slakthuset Holding 2 AB|Atrium Ljungberg Kyrkviken 1 AB|Atrium Ljungberg Slakthuset 39 AB|Atrium Ljungberg Slakthuset 7 AB|Atrium Ljungberg Holding 6 AB|Atrium Ljungberg Fanny Udde AB|Atrium Ljungberg Slakthuset 16 AB|Fastighetsaktiebolaget Österbotten|Atrium Ljungberg Holding 5 AB|Atrium Ljungberg Impluvium 8 AB|Atrium Ljungberg Parkering AB|SOFTLINK Aktiebolag|Atrium Ljungberg Gillevägen AB|Atrium Ljungberg Sickla Station AB|Atrium Ljungberg Gränby Park 1 AB|Atrium Ljungberg Impluvium Holding AB|Atrium Ljungberg Kyrkviken Holding AB|Atrium Ljungberg Slakthuset 63 AB|Atrium Ljungberg Mark Holding AB|Atrium Ljungberg Life City AB|Atrium Ljungberg Gränby Park Holding AB|Atrium Ljungberg Stiftare AB|Atrium Ljungberg Resan AB|Atrium Ljungberg T-Bodarne Holding AB|Fastighetsaktiebolaget Blästern|Aktiebolaget FB-Sjön Komplementär|Atrium Ljungberg Tomtmark AB|Atrium Ljungberg Bostadsrättsförvaltning AB|Fastighetsaktiebolaget Celtica|Atrium Ljungberg Gränby Port AB|Atrium Ljungberg Conditor 1 AB|Atrium Ljungberg Conditor 3 AB|Atrium Ljungberg kv 1 AB|Atrium Ljungberg Mälarterrassen AB|Atrium Ljungberg Conditor 2 AB|Atrium Ljungberg Nobelberget Holding 1 AB|Atrium Ljungberg Impluvium 14 AB
SERVICEHJÄLTARNA AB,5592070121,2,46,Bratt; Elias Axel Åke,1,0,SERVICEHJÄLTARNA AB
Ibjer consulting AB,5592276462,2,36,Pedersen Ibjer; Daniel Bengt,1,0,Ibjer consulting AB
4by4IT Stockholm AB,5568766751,2,54,Ekici Hellström; Cile,4,7,Daniel Hellströms Nya Elektriska AB|4by4IT Stockholm AB|CileRed-IT|Triplets power AB
Nicent i stockholm AB,5568823644,2,46,Keskitalo; Petri Juhani,2,2,Nicent i stockholm AB|Elitmontage i Södertälje AB
ÅA-Konsult Aktiebolag,5563230142,3,72,Andersson; Barbro Elisabet,1,1,ÅA-Konsult Aktiebolag
ÅA-Konsult Aktiebolag,5563230142,3,72,Andersson; Åke Lennart,1,1,ÅA-Konsult Aktiebolag
Latipak AB,5567565873,2,49,Karimi Asl; Mehdi,2,5,Täby Byggservice Aktiebolag|Latipak AB
Attemptare AB,5567197057,2,62,Sandberg; Karl Fredrik Gunnar,3,5,Abridge AB|Attemptare AB|Admore
Eriksdals Måleri Aktiebolag,5562909019,2,68,Ekman; Ronald Torbjörn,1,2,Eriksdals Måleri Aktiebolag
Vätö Entreprenadaktiebolag,5560674615,2,64,Johansson; Hans Evert,1,1,Vätö Entreprenadaktiebolag
Aligo AB,5590604913,2,47,Linder; Jonas Karl Lennart,5,13,GRON närvärme AB|Aligo AB|Bostadsrättsföreningen Ömsedal|Sjöberg Linder fastigheter AB|Sjöberg Linder 1 AB
Aligo AB,5590604913,2,47,Linder; Lisa Cecilia,2,2,Bostadsrättsföreningen Ömsedal|Aligo AB
Etraco AB,5591266167,2,50,Kumlin; Kenneth Rainer Konstantin,1,10,Etraco AB
Lars Henriksson Arkitektur AB,5590985395,2,51,Henriksson; Lars Magnus,2,2,Lars Henriksson Arkitektur AB|Edebyvägens Bryggförening; ekonomisk förening
H Krons måleri AB,5590186341,2,34,Kron; Björn Håkan,2,0,H Krons måleri AB|Krons Måleri och Allservice
STOCKHOLM WERKSTÄTTE SWO AB,5568697535,2,46,Ocias; Johanna Janina,1,2,STOCKHOLM WERKSTÄTTE SWO AB
Aktiebolaget VA- och Markkonsult Hymnelius,5564168465,5,65,Hymnelius; Åke Nils-Erik,3,4,Bostadsrättsföreningen Dragspelet|Aktiebolaget VA- och Markkonsult Hymnelius|VAMA Consulting AB
Mobila Bostäder XLNT AB,5568636848,3,45,Moghaddam Azari; Elman,8,12,Mobila Bostäder i Rissne AB|Elman Azari Holding AB|Mobila Bostäder XLNT AB|Fresh 21 AB|XLNT Utveckling AB|Labscan Sweden AB|Innovativa Bostäder XLNT AB|XLNT i Barkaby AB
Martin Mirelius Arkitektkontor AB,5566663075,2,63,Mirelius; Martin Gustav,2,3,Martin Mirelius Arkitektkontor AB|Mirelius Arkitektkontor
Deonis AB,5591109748,2,45,Knutsson; Margarita,1,0,Deonis AB
Deonis AB,5591109748,2,45,Knutsson; Erik Jurij,1,5,Deonis AB
Torefeldt Teknik AB,5569491102,2,64,Torefeldt; Sten Åke,2,6,Healthy Greens Food Stockholm AB|Torefeldt Teknik AB
Orbit Konsult Aktiebolag,5564367851,2,78,Wallgren; Hans Åke,1,4,Orbit Konsult Aktiebolag
SkyQraft AB,5591864482,5,42,Almroth; Nils David Johan,3,8,SkyQraft AB|Heliocentric AB|Ecotron Component Factory AB
Danial Ali AB,5590388921,2,31,Ali; Ahmed Danial,1,0,Danial Ali AB
KORNFELD & KORNFELD form och fotografi AB,5569064263,3,63,Kornfeld Sandén; Olivia P Josefine,1,3,KORNFELD & KORNFELD form och fotografi AB
Belkick i Stockholm Aktiebolag,5563192268,2,52,Strindin; Niclas Christer,3,5,Bostadsrättsföreningen Dykärret Större 10|Kaffeteknik i Stockholm AB|Belkick i Stockholm Aktiebolag
Chant Nelson Bygg AB,5590233804,2,49,Nelson; Chant Kodel,1,0,Chant Nelson Bygg AB
Chant Nelson Bygg AB,5590233804,2,49,Nelson; Sara Elisabet,1,0,Chant Nelson Bygg AB
SSG Group AB,5590457536,2,34,Suhhov; Vjatseslav,2,0,SSG Group AB|Atikbygg
AG DEVELOPMENT AB,5568616394,2,59,Broström; Gunnar Bert-Ove,3,46,AG DEVELOPMENT AB|Housing Concept Sweden AB|Quince Group AB
FRANC LEIGH COLLABORATIONS AKTIEBOLAG,5591675870,3,50,Salo Dyfverman; Johan Arvid,3,3,Aspuddens Föräldrakooperativa Daghem;             Ekonomisk Förening|FRANC LEIGH COLLABORATIONS AKTIEBOLAG|Vi kan lära; i Sverige; ekonomisk förening
finenergi svenska AB,5592032816,3,44,Molander; Björn Johan,1,0,finenergi svenska AB
finenergi svenska AB,5592032816,3,44,Nordgren; Nicklas,2,2,JpC el & tele Aktiebolag|finenergi svenska AB
