company_no,company_name
5591780316,Palok i Sverige AB
5592101322,ViLi Måleri AB
5562692599,Tage Johnsson Byggnads Aktiebolag
5591885776,AALTO Holding AB
5590452289,Köpingebro El-Bo Berntsson AB
5567424469,Blomgrens Entreprenad i Arlöv AB
5565371522,Wihlborg Byggledning AB
5568314883,Nolby Invest AB
5568980451,FireShield Construction Sweden AB
5590276902,Bjärnums Antennservice AB
5562687268,Arkitektor; Ulf Josephsson Aktiebolag
5568392483,Thomas Carnesir AB
5561787663,Sture Wallins Byggnadsplåtslageri Aktiebolag
5591806400,BERGGRENS TEKNIK AB
5591785992,H Nordic AB
5591400618,ABO Elinstallation AB
5591487136,Jorå Måleri AB
5568315377,Maglehems Bygg AB
5563260693,Röglan Konsult och Entreprenad Aktiebolag
5591334510,PRY byggkonsult AB
5566765854,Hasfjord's El Aktiebolag
5567102198,Stefan Brorsson Maskintjänst AB
5590368204,Andreas Stenberg Bygg AB
5564752953,B E Arkogestalt Arkitektkontor Aktiebolag
5566685748,PMB Måleri i Skåne AB
5565357968,Bobet Aktiebolag
5590434824,DX Bygg Konsult AB
5591978605,Veqant AB
5562924240,bockasten arkitektur AB
5591846547,Hafast AB
5567275408,Riv & Bygg i Lund AB
5569080467,Byggpartner Rolf Jonsson AB
5591489702,Kroon Sjöström Dalaplan AB
5568342660,Hissprojekt i Sverige AB
5563216158,Ortonova Aktiebolag
5592021215,SMAJIC KONSULT AB
5569298085,Kjell Målerikonsult i Vejbystrand AB
5590451604,Rue Hallén Plan & Arkitektur AB
5566676853,Pålsson Arkitekter AB
5565155800,Kjell's Ventilation AB
5565765889,Industrispår Svenska AB
5566280185,ÅBECON Aktiebolag
5568225279,Sista versen 57917 AB
5592020274,Mats Kärrlid AB
5591260665,KakelSmart AB
5567994842,Malmö Bygg Support AB
5565426425,H A O A B Bygg & Inredning AB
5590001201,EL PROFFSEN I LUND AB
5590148101,Woodstock Bygg & Inredning AB
5568266166,Bygg & Byggkontroll i Gringelstad AB
5564706884,Jerrys Last o Gräventreprenad AB
5591685499,Tonny Andersson AB
5591028252,Mattias Göransson Byggkonsult AB
5591597421,Bjuv Stenhus AB
5591180368,Swedish Recond & Protection AB
5567893812,Texo Works AB
5591065403,KTL SYD AB
5591488977,SAPE Invest AB
5591738181,Bengt David Emanuel Lösningar AB
5590038518,Home by Eva AB
5565188892,Anders Wall Byggnads AB
5590878186,Sennström Arkitekter AB
5564224466,CC Energy AB
5591400287,P2 Höganäs AB
5569958993,Gydell Belvér AB
5563038594,Engvall Öhrman Arkitekter Aktiebolag
5591262877,Johan Signér AB
5569962383,Ordnung muss sein AB
5591764625,Partner Bygg Hbg AB
5590549944,Jimmy Gunnarsson Konsult AB
5568600323,Ivarssons i Båstad AB
5591091987,Nordic Connect AB
5591293476,TM Schakt & Anläggning AB
5591924005,LIO BYGG AB
5564382744,Schöns Golvslip Aktiebolag
5592119423,CPS Bygg&Fastigheter AB
5590109327,STUDIO gaselin AB
5562448463,Klang's VVS Service Aktiebolag
5590128590,H G Målaren i Påarp AB
5592122450,VIDARS BYGGPROJEKT AB
5591981005,Holmströms Rör Syd Väst AB
5568756406,R.A Invest AB
550126XXXX,Sjöstedt; Eva
510724XXXX,Mattisson; Christin
540723XXXX,Hjärsås Elbyrå
691020XXXX,Amtorp; Claes
9165508202,SUNDELL'S MÅLERIKONSULT HANDELSBOLAG
5591678023,Saga & Agnes Måleri AB
570220XXXX,Vikens måleri & fönsterhantverk
490119XXXX,B-LARM
720915XXXX,Mada; Hugo
590127XXXX,Fyrform Arkitekt
9697573906,Ingos Blommor& Trädgård Kommanditbolag
781118XXXX,Arvidson Redell; Karl Johan Georg
830908XXXX,MPN Service
500702XXXX,J.B. ventilation Montage
430430XXXX,FIRMA WERNER SCHMIDT
500316XXXX,Krüger; Lars-Göran Christer
510111XXXX,GUNNARS ALL-ELEKTRISKA
570510XXXX,Olofs VVS service
441017XXXX,Dalby Bleck & Plåt Andersson
450409XXXX,Callmer; Lars
530828XXXX,JÖNSSON; NILS GÖRAN
540303XXXX,Lennart Persson Grafisk Formgivning
460515XXXX,Elinstallationer Börje Johnsson
540519XXXX,Melander; Lars-Göran
510413XXXX,Olles Hyr
450821XXXX,Jonasson; Kenneth
520418XXXX,FACON LQT
5591719512,EPA Ställning AB
480801XXXX,Nilsson; Lennart Börje
560820XXXX,Bosse Plattsättare
561105XXXX,V-Mark Anläggning
590512XXXX,Berglund Bygg i Trelleborg
620429XXXX,Nilsson; Jan
700520XXXX,Le; Xuan Hue
550222XXXX,Nybergs Golv
710723XXXX,K.B. Byggnationer Lerberget
870522XXXX,Molldén; Johan
520819XXXX,INREDNINGSARKITEKT SIR DORIS JOSEFSBERG ZELWAK
9697256825,mm&tum Kommanditbolag
581023XXXX,JG MUR OCH PUTS
9697756352,BI Måleri Handelsbolag
630808XXXX,Radeby; Christina
310807XXXX,PER ÅHLIN
630404XXXX,Sanitet & Specialservice i Skåne
510914XXXX,Hallenberg; Bo
560929XXXX,Moroz; Mieczyslaw
5590712625,Skånska Bostads och Industri Byggnads AB
700507XXXX,Kucharski; Leszek
610309XXXX,Rosdahl; Jan
9697244433,PL Hus syd Handelsbolag
450328XXXX,SVENSSON; BENGT ÅKE
520808XXXX,Ström; Jan Christer
520504XXXX,Carlson; Clas
530813XXXX,Jensen; Preben Henry
560522XXXX,Håkansson; Mats
570113XXXX,TLS Bygg
631015XXXX,Henrik's Bygg & Rivning
840202XXXX,Olsson; Niklas
440122XXXX,Göran Bengtsson Bygg o Fastighetskonsult Eftr. A. Bengtsson
610716XXXX,Augusta Nils Natur och Kultur
820821XXXX,SBF Skånes Bygg & Fastighetsservice
490407XXXX,MÅRTENSSON; BENGT LENNART
510805XXXX,MÅNSSON; GERT
9697344738,Akyla Kommanditbolag
520227XXXX,RAGNARSSON; PER ÅKE RAGNAR
521017XXXX,Ahlgren; Roland
620203XXXX,MARTINSSON; STEFAN
5592221484,Vogo Städservice AB
930630XXXX,Makowski; Mateusz Artur
9697583715,SVANSJÖ ENTREPRENAD Handelsbolag
670408XXXX,Nilsson; Peter
750312XXXX,Rum för Rum
9697405448,Thelander konsult & invest Handelsbolag
530814XXXX,NILSSON; ALF JERRY SUNE
800514XXXX,Excellent montage Malmö
600616XXXX,Sten och Murningsarbeten Kjell Hansson
500214XXXX,Östhall; Rolf Peter
541223XXXX,PERSSON; HANS PETER
411205XXXX,Jacob Heyden konsult
620127XXXX,Rami Service och Besiktning
520422XXXX,Husservice
9167628719,SVEN-OLLE EKSTRAND MÅLERI OCH KONSULTFIRMA        HANDELSBOLAG
510320XXXX,JOHANSSON; LARS-ERIK
510614XXXX,Olofsson; Erland
490507XXXX,BJÖRN THOMASSON DESIGN
390328XXXX,Gösta Andersson Fastighetsservice
470129XXXX,Nilsson; Enoch
520214XXXX,JOHANSSON; SVEN-ÅKE STURE
730520XXXX,Naturligtvis Byggnadshantverk; Ola Svensson
430619XXXX,Göransson; Kjell-Åke
570222XXXX,MJ Lyftkonsult
500515XXXX,JiEm service
590408XXXX,Darabi's bygg Teknik
640123XXXX,Nilsson; Tomas
700525XXXX,Damgaard; Jens Erik
720401XXXX,Hemmeslövs Bygg
810516XXXX,A.S. Montage
600118XXXX,En Hantverkare i Tygelsjö
570127XXXX,Optimal Service Syd
9167675611,MAURITZ ARKITEKTKONTOR HANDELSBOLAG
440111XXXX,BERGENBLAD DESIGN
571227XXXX,Novais Kakel- & Byggdesign i Staffanstorp
630113XXXX,Svensson; Mats
600217XXXX,Åke Sohlman Elinstallationer
671019XXXX,Mats måleri o golvslipning
450608XXXX,Hedstigen; Bertil
520925XXXX,KENT PETERSSON BYGG
671030XXXX,Nilsson; Lars-Inge Magnus
491005XXXX,BYGGNADSSNICKERIER BENGT MORIN
681201XXXX,Strannemarks Bygg & Montage
511013XXXX,Bysnickaren Mats Olsson Kivik
551221XXXX,Byggentreprenad i Helsingborg
560610XXXX,Berg; Johan
770122XXXX,Guzman; Enrique
571216XXXX,Pommer; Tryggve
530214XXXX,Bengtsson; Thomas
840105XXXX,Alabd Alseid; Yasser
571006XXXX,Aktiv El
800129XXXX,LUMA BYGG
660104XXXX,Jönsson; Lars-Göran
751230XXXX,Kauppi; Johan
500307XXXX,A.G. Perssons Måleri & Fastighetsunderhåll
600302XXXX,T Sandin VVS
520707XXXX,Elkå:s Måleri
530219XXXX,Möller; Göran
760624XXXX,PAUL BENGTSSONs GRÄV mark&anläggning
651205XXXX,Hantverksta'n Stångby
450614XXXX,zahina
490326XXXX,Palm; Hans
610303XXXX,Bigdelis Måleri
9697560788,Franco Bygg Handelsbolag
671129XXXX,Jerkers Bygg & Gräv
580105XXXX,ML Snickeri & Interiör Åhus
581023XXXX,BARA FRYST; JANOS GABOR
660301XXXX,Ringstorps Elektriska
750907XXXX,ARS Skåne
760420XXXX,Kasprzycki; Robert
850808XXXX,Andersson; Erik
460826XXXX,K Wilhelmsson Gräv & Schakt
480702XXXX,Sörens Smidesverkstad
541006XXXX,Nilsson; Ronny
9167517656,HT Maskiner Handelsbolag
480808XXXX,Jönsson; Jörgen
5563645638,Sista versen 51617 AB
580418XXXX,Wasiuk; Jan
850508XXXX,Annestads Bygg & Måleri
490707XXXX,JOHNNY ANDERSSONS MÅLERI I HÖRBY
590601XXXX,Skånebygg i Helsingborg
630908XXXX,Öbergs El & Data
840117XXXX,Johansson; André
640920XXXX,S.R Tak o Bygg
690624XXXX,RW - Alltjänst
780822XXXX,LARSSON; HÅKAN
460520XXXX,Bengtsson; Kjell
530801XXXX,ASK; HASSE
530812XXXX,Dan Samuelsson Installationer
930811XXXX,Lindgren; Ebba
580721XXXX,JAKOBSSON; STIG ARNE
820206XXXX,emosse
540518XXXX,Barrit; Alex
5561941443,YSM Byggsystem Aktiebolag
9696369470,Jägersro Städ och Takarbete Handelsbolag
720528XXXX,Sol-Energi; Henry Fäldt
831120XXXX,Zuchowski; Daniel Artur
851012XXXX,CHRISTAN CHERASCU BYGG & STÄD
840908XXXX,Andrén Anläggning & Bygg
630401XXXX,Stozynski; Stanislaw
641105XXXX,N1.ans Byggstäd
750505XXXX,PILMAR BYGG
540117XXXX,Norén; Anders
9697877299,Flytt och städ Rosen Handelsbolag
800710XXXX,Wolkowski; Daniel
710410XXXX,Nilsson; Magnus
770809XXXX,Prugar; Piotr
491010XXXX,Roth; Hans Göran
520831XXXX,Nilsson; Per Åke Ingvar
540623XXXX,Nilsson; Bo Göran
700419XXXX,Pinnacle wellness
720430XXXX,Gyllsjö Maskin & Entreprenad
770211XXXX,Billy Nilsson Bygg o Fastighetsservice
731105XXXX,Sweis konsult
911106XXXX,Banek; Mateusz Dominik
610204XXXX,Hassler; Torbjörn
570218XXXX,Lundholm; Martin
450519XXXX,Kjellström; Tord Kennet Roland
480603XXXX,Målare Tom-Willy Björklund
430908XXXX,KAKELUGNSMAKAREN
400709XXXX,BMNilsson Arkitekt
800922XXXX,Krooks Byggservice
471025XXXX,Snickarhasse i Staffanstorp
550128XXXX,BERNDTSSON; PER
521212XXXX,Månsson Hallqvist; Gunnel Anna K
551111XXXX,Cilluf Gräsinformation
530724XXXX,Örting; Christer
541217XXXX,SM Viken Bygg
550724XXXX,Nilsson; Bengt
520311XXXX,I.A.- BYGG-SERVICE
550809XXXX,JOHANSSON; JAN ERIK OLOF
541218XXXX,Svensson; Bonny
540712XXXX,Szczepaniuk; Wieslaw
520427XXXX,Andersson; Kerstin Marianne
601021XXXX,Rosenlöf Arkitektkontor
770120XXXX,L Luminate
690323XXXX,Marinkovic; Mario
630527XXXX,Fontaine; Arturas
640226XXXX,Boeg-Jensen; Henning
750429XXXX,RUNIKU BYGG
790918XXXX,Lina Aldén
760923XXXX,Vital Hus Bygg
781020XXXX,Widén; Jonas
791016XXXX,Gudaitis; Vaidas
580412XXXX,EL-FiL
470203XXXX,Leo; Thomas
581018XXXX,Kyl & Värmepumpservice Ängelholm
500328XXXX,ALF BJÖRKS GRÄV
9167510073,KBK Byggservice Handelsbolag
470201XXXX,GOTTFRIDSSON; JARL ROGER
490214XXXX,Larsson; Lars Göran
590617XXXX,K. Åvalls Måleri Båstad
640821XXXX,Dan Jönsson
9167526210,Uddarps Plåt & Kopparhantverk Handelsbolag
570703XXXX,LÖFBERGS MÅLERI SERVICE
511116XXXX,Mårtenssons Plåt
610924XXXX,Bleck & Plåt Ulf Jönsson
641003XXXX,Mickes Elservice
480523XXXX,Carl-Axel Mobergs Rörledningsfirma
501012XXXX,PE:s Rör och Smide
560919XXXX,PR MARKDESIGN
530122XXXX,MLE Energi & Fastighetsservice
820610XXXX,Coumans; Colette
580706XXXX,KARLSSON; JÖRGEN
650310XXXX,Köinge Gräv & Schakt
540311XXXX,Nilsson; Klas Göran
520610XXXX,J. OLSSON SCHAKT BILLESHOLM
550327XXXX,JOHNNYS GOLV
561225XXXX,Jörnevi; Tonny
940912XXXX,SL entreprenad
711207XXXX,Edberg; Johannes
540512XXXX,Andersson; Ronny
771029XXXX,Trädgårdspatrullen i Kullabygden
771029XXXX,Ocuris
720528XXXX,Fäldt Fastigheter
631016XXXX,Almlöf; Fredrik
730118XXXX,Dahl; Emma Martina Kristin
881208XXXX,P.L-O Måleri & Fastighetservice
940315XXXX,En Studio i Täby
5567195648,Nygren Fastighets AB
810129XXXX,Mikalkeniene; Inga
5592073182,EMOSSE AB
650530XXXX,Svensson; Stefan
460311XXXX,Andersson; Kurt
9697701929,JDS-Trading Kommanditbolag
540907XXXX,Mattsson; Lars
481230XXXX,Randerz; Bengt Olle
9165466039,Golventreprenad i Svedala Handelsbolag
450412XXXX,Kvasa Arkitektkontor
570817XXXX,Malmbergs Byggmix
860227XXXX,Gellberg; Leon
530928XXXX,Svensson; Thomas Christer
801129XXXX,Zendeli Service
820203XXXX,terraism
560311XXXX,Ulf Mauritzsons Måleriservice
471124XXXX,Ovesson; Tom
740322XXXX,Dahlin; Markus
730810XXXX,Hermansson; Lars Göran Roger
851101XXXX,Din murare i Malmö
850824XXXX,Mez Bygg
601020XXXX,Venckus; Gedvidas
9164388077,HANDELSBOLAGET FALKS GLASMÄSTERI O INRAMNINGSAFFÄR
720511XXXX,Bergquist; Catrine
550321XXXX,RASMUSSONS MÅLERI
560825XXXX,Nadiya Extra rent och fint
511225XXXX,Olofsson; Bo Gösta
770407XXXX,LenWik Industrigolv
830330XXXX,Martins installation & teknik
700926XXXX,Bengtsson Werelius; Camilla
900925XXXX,Suceska; Rasim
690919XXXX,Sandic; Edin
460324XXXX,Karlsson; Tommy
460505XXXX,Karl-Åke Johanssons Maskinstation
490404XXXX,Jan Hanssons Fiskeri
490519XXXX,Adlers Bygg & Undertak
500729XXXX,INGVAR ANDERSSONS BYGGNADSFIRMA
510820XXXX,Pool & Vattenteknik i Skåne
520317XXXX,Lönsboda Bygg o Snickeri
530424XXXX,Truedstorps Elektriska Ronny Olsson
550620XXXX,Skäldervikens Måleri
551124XXXX,Elvander; Fredrik
570905XXXX,Henriks Elektriska; Henrik Warnhag
580515XXXX,Sjödikens Byggservice
901217XXXX,Gajda; Patryk Dariusz
670330XXXX,Murar Mäster Wester
730607XXXX,Dolanybygg
830127XXXX,Anders Hus och Trädgårds service
850206XXXX,Sälshögs Glas och Montage
920110XXXX,Åhrström; Georg
9164384639,Service & Fastighetsbolaget i Eslöv Kommanditbolag
9164380900,HANDELSBOLAGET MÖRARPS RÖR
9696487058,Kvant Kommunikation Handelsbolag
9697389733,K9P Malmö Handelsbolag
9697673086,AN Byggservice Kommanditbolag
9697668789,Örestad Förvaltning Bygg & Fastighet              Kommanditbolag
9697495423,Sakura Garden Kommanditbolag
781219XXXX,Ågren; Markus
800817XXXX,Notes bygg
900627XXXX,Nurkovic; Sajmon
710625XXXX,Perfekt Hantverk i Skåne
741228XXXX,Veriveri
630706XXXX,J. Rundströms måleri
551230XXXX,Glebocki; Bogdan Jozef
900108XXXX,Sandgren; Emil
440112XXXX,Kvarnbäcks Entreprenad
450817XXXX,Kenth Mårtenssons entreprenad
460730XXXX,L.S. FASTIGHETSSERVICE
9697145812,Sydsvenska Hus Solel Kommanditbolag
520423XXXX,BÅSTAD MARKKONSULT
470811XXXX,DE BRUYN MÅLERI
480409XXXX,Rexel
490611XXXX,ÖRESUNDS DYKTJÄNST
630928XXXX,Dansk Bygg Design i Skåne
510416XXXX,MÅLERIFIRMA SVEN FLINK
510826XXXX,J-E J Bygg o Mål
520805XXXX,TOBIAESON; KNUT BERTIL
530525XXXX,JN Service Bygg & Renovering
540322XXXX,SOLENERGI o ANDRA KRAFTTAG I MAGLEHEM
540621XXXX,Bjäre Hantverksservice
541130XXXX,G.G BYGG
550204XXXX,Klensmeden; Johan
551220XXXX,Marieholms Gräv
730721XXXX,Yuki Tango Design
840126XXXX,Kazimierski; Michal
890104XXXX,EAK Sports Turf
590601XXXX,SB Bygg i Perstorp
400205XXXX,SO-Produkter
5563094092,Byggkonsult i Osby Aktiebolag
800415XXXX,BT TAK & PLÅT
730120XXXX,Björby Konsult
730119XXXX,HGK Måleri
740410XXXX,Voca; Mentor
740418XXXX,Bäcklund; Patrik
810803XXXX,Dieden; Caroline
9450003422,BRÖDERNA LARSSONS HANDELSBOLAG
730111XXXX,Skånska Inrederiet
420316XXXX,NILSSON; BENGT ÅKE
530901XXXX,Rasmussen; Vivi
530425XXXX,ALMSTRÖM; LARS BERTIL
760208XXXX,Thaqi; Fatmir
5592122237,Timmervillan AB
630219XXXX,Dellwik; Magnus
880805XXXX,Thorstensen; Mikel
521125XXXX,HERBAWAY
480923XXXX,Johansson; Bengt Göran Magni
940829XXXX,Andersson; Linnea
451209XXXX,Portpoolen
580607XXXX,Allfix i Båstad
600206XXXX,Andersson's M G El
661019XXXX,ROSINANTE
700528XXXX,Anderssons Motorsport och Elteknik Eslöv
701128XXXX,Svensson; Henrik
9164314743,Börge Lindau/L & L Handelsbolag
9164317936,Golvläggarna i Ängelholm Kommanditbolag
631130XXXX,Bryggeritjänst Syd
481109XXXX,ALA Kulturinredning
9696486423,C.H Engineering Handelsbolag
9696997536,Söderåsens Mark & Bygg Handelsbolag
800217XXXX,Torolfsdotter; Petra
641227XXXX,Skyltmontören Patrik Schröder
5164097148,Lilla hus fabriken Phnas Filial
650802XXXX,Stefans Bygg & Svets
9165283228,Byggmästarna i Sankt Olof Handelsbolag
460416XXXX,Bengt Arnes rör i Bjärnum
840522XXXX,Järnet i Elden
580102XXXX,Ivans Måleriservice
400102XXXX,Rörinstallationer Sixten Vickman
440630XXXX,NORBERT GEISTLINGER ARKITEKTKONTOR
450724XXXX,R. HANSSONS RÖR O MEK.
500502XXXX,MARJANOVIC; SLAVKO
500531XXXX,Hörberger; Birger
540816XXXX,Hanssons Måleri
550413XXXX,Key; Jan-Eve
5567812911,KK Construction AB
560201XXXX,Ziminski; Wojciech Stanislaw
560430XXXX,FROSTANDERS MÅLERI
760429XXXX,Cowen; Jonathan
580607XXXX,Kiaby Allservice
601011XXXX,PER.G BYGG & ALLTJÄNST
610823XXXX,Turudic; Izabella
620316XXXX,WINGÅRDH; KRISTINA
670704XXXX,ÅBERG; ANDERS FREDRIK
5592054000,Skåne Alltjänst AB
700106XXXX,Sørensen; Hasse
820408XXXX,Makowski; Rafal
610512XXXX,Kuses; Ekrem
790904XXXX,Hässig; Stéphane Olivier
820312XXXX,SA Svets; Industriservice och montage
801116XXXX,Galecka; Barbara
9696634188,Pigdesign Handelsbolag
9697208628,Jakobssons Snickeri & Textilformgivning           Handelsbolag
9697312958,Installationsteamet i Malmö Kommanditbolag
400917XXXX,Wikingskiöld Golv
670601XXXX,BERNTSSON; JAN
820120XXXX,Dudek-Dudzinski; Adrian
970812XXXX,Svensson; Astor
571021XXXX,Lyszczarz; Gabriel
690204XXXX,Karlsson; Pierre
900601XXXX,Törnqvist; Viktor
770512XXXX,Vestman; Erik
751009XXXX,Botoi; Cornel Florin
750328XXXX,Salong KLIPP TAJM
900121XXXX,Pålsson; Christian
551111XXXX,Composite Design
9696119545,Aagerups Boställe Handelsbolag
920910XXXX,Feltborg; Emelie
890714XXXX,Augustsson; Sofia
710909XXXX,Skrocki; Rafal
740902XXXX,Stravinskas; Mindaugas
5561991265,Malt Fastigheter AB
9697828482,Handelsbolaget Sanering & Rivnings Service i Skåne
590604XXXX,Inpå Bygg
9167748665,JP ELAKUTEN HANDELSBOLAG
680427XXXX,Ola's Performance Cars
870309XXXX,Krajciewicz; Slawomir Michal
720417XXXX,Jensen; Bent Henrik Ischiel
800112XXXX,Cejovic; Darko
490722XXXX,NILSSON; THOMAS
531129XXXX,Möller; Roland
761114XXXX,VS Måleri
490420XXXX,Erikssons Bygg o Fastighetsunderhåll i Skanör
451013XXXX,Samuelsson; Kenneth
9165429532,RINNEBÄCKS BYGG HANDELSBOLAG
510912XXXX,Bengts Bygg Vallby
430705XXXX,Persson; Sven Rune
740818XXXX,Caro-lines
771113XXXX,Målericompaniet i Öresund
720815XXXX,Chrilles Betonghåltagning
740226XXXX,Dittrich; Therese
780811XXXX,Mikalkenas; Robertas
851012XXXX,Frappes Bygg & Montage
940630XXXX,Vantinge Gräv & Allservice
520808XXXX,Nilsson; Kjell
470123XXXX,Bergkvist; Bill
500925XXXX,ANDERSSON; JAN EBBE
650227XXXX,El Akut i Skåne
660501XXXX,Gregors Måleri
660501XXXX,Gregors Måleri & Renovering
820914XXXX,Arne Anderssons gräv
870409XXXX,Olsson; Sofia Ellinor
950329XXXX,Ginger Graphic
780116XXXX,Ullattis bygg & montage
501226XXXX,Tengman Stadsutveckling
9697696418,Bygg & Teknikgruppen Skåne Kommanditbolag
800628XXXX,Wrede consulting
540102XXXX,Karlsson; Hans
630112XXXX,Adam's Måleri
910320XXXX,Nilsson; Johan
530107XXXX,Wessberg; Nils-Ivar
520604XXXX,Allmåleri Helsingborg
580511XXXX,FS Lybica Golv
860904XXXX,Owczarczyk; Grzegorz Krzysztof
720913XXXX,Platskultur
620505XXXX,D&S Måleri
520818XXXX,BIÖRK; JAN HÅKAN
940726XXXX,Sofiedals Gräv och Marktjänst
530613XXXX,Stehags Allservice
830118XXXX,Studio Pontus Bahrtine
850721XXXX,Nenad Cvetkovic Mekaniska
850520XXXX,Elgemark; Kim
710429XXXX,Berg Ljungberg; Romy
801012XXXX,Ekstrand; Rikard
570710XXXX,DINEL EB
590410XXXX,KC ELEKTRO & BYGG
890218XXXX,Komorebi
860422XXXX,A.D.N Bygg och Städ
861208XXXX,Bruhn; Malin
561009XXXX,S Larssons bygg
710814XXXX,Jonas Levin
870225XXXX,Welex El
730603XXXX,PF schakt
680515XXXX,J Sjöblom Bygghantverk
790817XXXX,Carpelan; Lukas
590205XXXX,Nilsson; Sven Ingvar
590322XXXX,Svenska AC Service
730417XXXX,Firma Conny Persson i Billinge
730702XXXX,JT Bygg
931117XXXX,Brogrens Entreprenad
620902XXXX,Byggkonsult J. Andersson
571227XXXX,Mats Bergs Entreprenad
650626XXXX,M-Ola Fastigheter
730521XXXX,VBL Entreprenad
610828XXXX,Piekkari; Carlos
670927XXXX,Petersson; Mathias
701031XXXX,Renglöv; Stefan Mikael
710525XXXX,DUDZIAK; ZBIGNIEW
631005XXXX,Simanauskas; Gintaras
800403XXXX,Larsson; Fredrik
640414XXXX,Nilsson; Roger
680114XXXX,Zerajic; Danijel
830110XXXX,Björsing; Anton
650727XXXX,Heingetorparens Akvarie service
820821XXXX,Skånes bygg och fönster
640430XXXX,Svensson; Thomas
670122XXXX,Bebenek; Slawomir
641204XXXX,R L Gräv
641204XXXX,Richards Gräv
590423XXXX,Nilsson; Lennart
890401XXXX,Themsen; Ola
770212XXXX,Licenssvets & VVS i Bromölla
660624XXXX,Målerifirma Fredrik Nilsson
600821XXXX,Fors; Christer
650312XXXX,Lindén; Anders
810511XXXX,Sjödin; Linus
681012XXXX,Blästringsteknik Svalöv
810908XXXX,Arnesson; Per-Martin
860604XXXX,Renberg; Dennis
670913XXXX,Richards Schakt
680807XXXX,M Kristoffersson Måleri
641208XXXX,Thorsen; Finn
721203XXXX,Donovan; Anthony James
800915XXXX,Henrik Perssons Bygg & Dyk
660929XXXX,PERSSON; MIKAEL
720725XXXX,Ankrah; Mattias
730221XXXX,NEAA BYGG
810613XXXX,Mirecki; Lukasz
610626XXXX,LENNARTSSON; PÄR
710210XXXX,Skånska Hustech
771126XXXX,Martinsson; Albin
660609XXXX,Hansson; Annika
661023XXXX,Web2d2
740401XXXX,JSK service
780830XXXX,Ellertsson; Martin
630510XXXX,B.V.-EL
680105XXXX,Herman; Dariusz
700716XXXX,Vestlund; Peter
870113XXXX,KREATIVT BYGG I MALMÖ
660221XXXX,Filipdesign
680901XXXX,Larsson; Anders Jonny
810118XXXX,Fredrik Thorén Inredning och Snickeri
630408XXXX,MP-Anderssons Rör
671124XXXX,Johansson; Mats
740174XXXX,Brzezinski; Sebastian
900516XXXX,Olsson; Jimmy
610511XXXX,PERSSON; AGNETA
661015XXXX,MarWem
680710XXXX,BrizaNatur
690125XXXX,Paradis Trädgårdsdesign
681130XXXX,Landskapsarkitekt Anna Carolina Ask /KAVU
930503XXXX,Jönsson; Dennis
640329XXXX,GAN Byggservice
670713XXXX,Zakrzewski; Grzegorz
660422XXXX,JÖNSSON; BILL PETER MIKAEL
630521XXXX,Holst Elutveckling på Österlen
640802XXXX,Pszech; Jerzy
670701XXXX,Mohammed Haddad Al-Jiashy; Ali M
700916XXXX,Gliszczynski; Jacek
670903XXXX,Lerbergs El
551111XXXX,Lipkowski; Roman Marcin
800229XXXX,Garpenfeldt; Fredrik
600503XXXX,Åkesson; Per Åke Jonny
710716XXXX,ANDERSSON; NILS ANDERS REINHOLD
740526XXXX,Andreas Åkesson + arkitektur
740421XXXX,Muravjov; Andrej
901227XXXX,Golawski; Dariusz
730518XXXX,Ekbackens Allservice
680223XXXX,Wallin; Magnus
840109XXXX,Stefansson; Pontus
841224XXXX,Kwiatkowski; Adam
650615XXXX,Skovbye; Joe
801117XXXX,Bojda; Mariusz
9696810994,Eurotron International Kommanditbolag
860507XXXX,Prytz; Måns
740531XXXX,Thysell; Peder
910803XXXX,Ahl Entreprenad
760828XXXX,Wesén; Tove Maaria
580807XXXX,Håkanson; Torgny
600406XXXX,Chacuk; Stanislaw
750128XXXX,Westesson; Victoria
930513XXXX,JH Sten & Anläggning
740506XXXX,Offesson; Dan Andreas
771113XXXX,Skånes Syd Service
830620XXXX,Herslow; Joel
590522XXXX,Nilsson; Gert Billy Ingemar
751223XXXX,VINKLA arkitektbyrå
851128XXXX,Skånerot
730304XXXX,Triggad
750616XXXX,Barb Bygg & Sanering
830831XXXX,Lindgren; Henrik
900114XXXX,Gestré; Marcus
620105XXXX,FRÄNNINGE MÅLERI; PETER PAULSSON
501014XXXX,Samuelsson; Anders
750219XXXX,mur&puts österlen
670823XXXX,Johnsson; Joakim
620202XXXX,De Vito
690420XXXX,Mr L. Kosa
630517XXXX,MC MURAREN
640702XXXX,Byggentreprenad i Lund
660820XXXX,Petter Frostell Graphic Design
730901XXXX,Bengtsson; Patrik
730408XXXX,KKB Kakel Kamin & Byggservice
640505XXXX,PERSSON; KARL BILLY GLENN
730326XXXX,GRANAT; CHRISTER
710830XXXX,Kamyk; Lidia
760605XXXX,Matulevicius; Dainius
731128XXXX,Isenbecker; Maria
811024XXXX,MW Kontakten i Helsingborg
790716XXXX,Sanchez Robles; Monica
800425XXXX,Ivarsson; Markus
910919XXXX,Dahling; Victor
890719XXXX,Svensson; Johan
730213XXXX,Johannesson; Bengt-Erik
730767XXXX,DOBEK; GRZEGORZ JAN
630614XXXX,Presto villaservice
510825XXXX,Andersson; Helge Per-Erik
710317XXXX,Berts VVS-Installationer
691125XXXX,Köksmontören i Kristianstad
610105XXXX,Solskensmålaren
