company,id,status,actual_status,remark,default_date
johny lindeberg arkitekt AB,5591098628,aktivt,aktivt,,
Rolf Skoog Rörlednings Aktiebolag,5561544544,inaktivt,Registrerad,Konkurs inledd,2019-10-30
Färgelanda Hemservice Aktiebolag,5562851385,aktivt,aktivt,,
Göran Johansson Svets & Industrirör AB,5567724744,aktivt,aktivt,,
Painter i Askim AB,5566804687,aktivt,aktivt,,
Strange Days AB,5569372591,aktivt,aktivt,,
Diffuse AB,5591731525,aktivt,aktivt,,
Gothia System Office AB,5564417334,aktivt,aktivt,,
Ljus De AB,5591702427,aktivt,aktivt,,
SETRARU BYGG AB,5569300857,aktivt,aktivt,,
RÖRMISTER AB,5569671232,aktivt,aktivt,,
Munkedals Glasmästeri AB,5591581524,aktivt,aktivt,,
Anna Bülow Homestaging & Inredning AB,5569082547,aktivt,aktivt,,
Michael Stensiö AB,5591437594,aktivt,aktivt,,
MAMB Montage AB,5592002850,aktivt,aktivt,,
Vittinge Byggnads Aktiebolag,5564762184,aktivt,aktivt,,
Helene Ekblom Surface and Pattern Design AB,5591636831,aktivt,aktivt,,
Byggproduktion & Konsult i Göteborg Aktiebolag,5563725547,aktivt,aktivt,,
Glas1 Göteborg AB,5568150246,inaktivt,Registrerad,Konkurs inledd,2018-05-21
SGSH Förvaltning AB,5590314562,aktivt,aktivt,,
Big Angel AB,5562370477,aktivt,aktivt,,
El- & Dykservice på Bohus-Malmön AB,5568605587,aktivt,aktivt,,
Aluminium i Borås AB,5567437263,aktivt,aktivt,,
QSEC AB,5567127369,aktivt,aktivt,,
Nils Bona Entreprenad Aktiebolag,5591126973,aktivt,aktivt,,
Falisk Fastigheter AB,5566668702,aktivt,aktivt,,
EPE-Bygg Aktiebolag,5563324085,aktivt,aktivt,,
Tyrfing Design AB,5590647649,aktivt,aktivt,,
Megaform Industridesign AB,5565492419,aktivt,aktivt,,
Qalam bygg och trädgårdtjänst AB,5591855142,aktivt,aktivt,,
doHouse Construction Scandinavia AB,5591473805,aktivt,aktivt,,
Västträhusbygg AB,5568990724,aktivt,aktivt,,
Lorensbergs Plattsättning AB,5567501324,aktivt,aktivt,,
Isoleko AB,5567742142,aktivt,aktivt,,
SBS Måleri AB,5568012925,aktivt,aktivt,,
Oxeviks Förvaltning & Service AB,5567375125,aktivt,aktivt,,
Sten P Maskingrävning AB,5568733900,aktivt,aktivt,,
Ovaer AB,5590181235,aktivt,aktivt,,
Sven Ryheden Aktiebolag,5569278939,aktivt,aktivt,,
ERH Projektledning AB,5566540471,aktivt,aktivt,,
Lundströms Allehanda AB,5567861868,aktivt,aktivt,,
Ternings Instrument o Snickeri AB,5567844161,aktivt,aktivt,,
Levene Rör Aktiebolag,5562099019,aktivt,aktivt,,
HOS Snickar'n i Grundsund AB,5568067101,aktivt,aktivt,,
JonHouse Fastigheter AB,5569801557,aktivt,aktivt,,
Varadero Utveckling AB,5566117056,aktivt,aktivt,,
Sotenäs Allservice AB,5591547202,aktivt,aktivt,,
Happiness AB,5568005705,aktivt,aktivt,,
Gunbergs energi & ventilation AB,5592087992,aktivt,aktivt,,
Liber Esse Innovation AB,5568519036,aktivt,aktivt,,
Dronto AB,5590158472,aktivt,aktivt,,
Norra Bohusläns El Aktiebolag,5563146587,aktivt,aktivt,,
Ocko AB,5567688261,aktivt,aktivt,,
Länsberg Förvaltnings Aktiebolag,5563093912,aktivt,aktivt,,
Markcenter i Vara AB,5590463641,aktivt,aktivt,,
Juta Arkitekter AB,5592100977,aktivt,aktivt,,
Axelssons Bygg i Aplared Aktiebolag,5562083740,aktivt,aktivt,,
RTL Byggservice AB,5569279838,aktivt,aktivt,,
Petter Milleding AB,5568326929,aktivt,aktivt,,
WAL Group AB,5591093314,aktivt,aktivt,,
Hadi Avin Investment AB,5590214143,aktivt,aktivt,,
AB Sörgårdens Rörläggeri,5565401444,aktivt,aktivt,,
GDG Byggmontage AB,5591390231,aktivt,aktivt,,
GLAREOLA AB,5591720197,aktivt,aktivt,,
Futuregrass Scandinavia AB,5590478250,aktivt,aktivt,,
G&S Byggnads Aktiebolag,5563855583,aktivt,aktivt,,
Tektus AB,5591440325,aktivt,aktivt,,
THD Service AB,5591371868,aktivt,aktivt,,
JS Byggkonsult AB,5592100258,aktivt,aktivt,,
Traneredsvägen Bygg o Konsult Bengt Johansson AB,5562468578,aktivt,aktivt,,
VMA Fastighets AB,5566395074,aktivt,aktivt,,
RS Blästring och Service AB,5591707772,aktivt,aktivt,,
JBQ Bygg AB,5590771456,aktivt,aktivt,,
Hilda of Sweden AB,5569286528,aktivt,aktivt,,
M. Falks Markentreprenad Aktiebolag,5565746004,aktivt,aktivt,,
CK & Partner Konsult AB,5565969960,aktivt,aktivt,,
Sterners Bygg & Design AB,5591688170,aktivt,aktivt,,
Fredrik Andersson Byggadministration AB,5566827373,aktivt,aktivt,,
Tommy Säljö Schakt & Planering AB,5566422191,aktivt,aktivt,,
Rinos Bygg & Kakel Aktiebolag,5563761757,aktivt,aktivt,,
ASTYRKA AB,5591043616,aktivt,aktivt,,
Capere Elteknik AB,5567138671,aktivt,aktivt,,
Ingenjörsfirman Wästgöta Elteknik Aktiebolag,5567083232,aktivt,aktivt,,
Melltorp Holding AB,5568166937,aktivt,aktivt,,
Martin Mörck AB,5591710446,aktivt,aktivt,,
Hermanssons Entreprenad & Service AB,5567998140,aktivt,aktivt,,
Lexby Holding AB,5592082647,aktivt,aktivt,,
Götene Sten & Mark AB,5590047683,aktivt,aktivt,,
MBM Akustik AB,5590584925,aktivt,aktivt,,
Mathias Irvemo Bygg och Fastighet AB,5591392807,aktivt,aktivt,,
VMA Förvaltnings AB,5567853196,aktivt,aktivt,,
BS Ventilation i Göteborg Aktiebolag,5563529170,aktivt,aktivt,,
Pilot Entreprenad Sverige AB,5566804455,aktivt,aktivt,,
UW-Construction Aktiebolag,5560656216,aktivt,aktivt,,
Kvalitets Gruppen i Göteborg AB,5569004988,aktivt,aktivt,,
Tempora Städ & fastighetsservice AB,5591433262,aktivt,aktivt,,
B Albertsson Byggkonsult i Göteborg AB,5565624342,aktivt,aktivt,,
Golvfirman I Skaraborg AB,5569122640,aktivt,aktivt,,
Sätila Installation & Service AB,5590218748,aktivt,aktivt,,
Teleteknik Center i Borås Aktiebolag,5564169158,aktivt,aktivt,,
Petersen Arkitektkontor AB,5566483276,aktivt,aktivt,,
HSEDIVARBESKILSLYCKA AB,5569157927,aktivt,aktivt,,
Majek Bygg & Entreprenad AB,5590667035,aktivt,aktivt,,
Fastighetsutveckling Johansson & Albo i Mölndal AB,5566147129,aktivt,aktivt,,
CMC Fastighet AB,5569303653,aktivt,aktivt,,
Mistyblue Bygg & Förvaltning AB,5566329313,aktivt,aktivt,,
Lars-Eriks Gräv i Torbal Aktiebolag,5564058765,aktivt,aktivt,,
Tremac Bygg & Fastighet AB,5590383633,aktivt,aktivt,,
JB Byggservice AB,5592089170,aktivt,aktivt,,
Induktansen i Tibro Aktiebolag,5564969896,aktivt,aktivt,,
Allt i Väst AB,5567539639,aktivt,aktivt,,
Brolund Bygg & Trädgård AB,5590438619,aktivt,aktivt,,
ProPaint entreprenad i Göteborg AB,5591262794,aktivt,aktivt,,
Strömbergs Service AB,5568560600,aktivt,aktivt,,
Jidegren Bygg AB,5568087083,aktivt,aktivt,,
Bengt Wikström Måleri AB,5562844042,aktivt,aktivt,,
Nordling i Mjöbäck AB,5591973853,aktivt,aktivt,,
Gullmarns Mark & Betong AB,5566720255,aktivt,aktivt,,
Malte Consulting AB,5590619911,aktivt,aktivt,,
Spackel & Bruk i Väst AB,5565712121,aktivt,aktivt,,
Fastighetsförvaltning i Eggby AB,5567944565,aktivt,aktivt,,
Slutplattan FRADO 108793 AB,5565935292,aktivt,Registrerad,,
Alibabaform AB,5591614127,aktivt,aktivt,,
Norgrens bygg och kakel i Kungälv AB,5591150551,aktivt,aktivt,,
Värmland Byggkoordinator AB,5591666077,aktivt,aktivt,,
Granås Banteknik AB,5590271051,aktivt,aktivt,,
NS Flex AB,5568945108,aktivt,Registrerad,,
Gunnar Grävare Orust Aktiebolag,5563685253,aktivt,aktivt,,
Snabbt som Japan Aktiebolag,5569747156,aktivt,aktivt,,
Hellman Projektledning AB,5591894828,aktivt,aktivt,,
Skavhellen fastighet AB,5563416469,aktivt,aktivt,,
Kinnamarks Fastighets AB,5565582359,aktivt,aktivt,,
Jasko Bygg & Snickeri AB,5568541279,aktivt,aktivt,,
G Hedmark Konsult AB,5567136766,aktivt,aktivt,,
Column Identitet AB,5567039705,aktivt,aktivt,,
Climatteknik i Götaland AB,5569118739,inaktivt,Registrerad,Konkurs inledd,2016-03-16
Falköpings Elektriska Aktiebolag,5560524729,aktivt,aktivt,,
Twood AB,5590661624,aktivt,aktivt,,
Majviks Elteknik Aktiebolag,5591756217,aktivt,aktivt,,
LÅSSBY MARK O TRÄDGÅRD AB,5569376618,aktivt,aktivt,,
SOLGLÄNTANS ALLFIX AB,5592016066,aktivt,aktivt,,
Be-Bes Bygg & Montage Aktiebolag,5561025668,aktivt,aktivt,,
Mattias Olsson Entreprenad AB,5591826358,aktivt,aktivt,,
Å Eriksson Bygg Aktiebolag,5563116515,aktivt,aktivt,,
Per Schewenius Fastighetskunskap AB,5566361266,aktivt,aktivt,,
Ehrman Konsult AB,5567586473,aktivt,aktivt,,
Wallins Jurist- & Fastighetsbyrå AB,5569741407,aktivt,aktivt,,
Le 2 eL & Konsulttjänst AB,5568256647,aktivt,aktivt,,
Målaresset i Göteborg AB,5590707658,aktivt,aktivt,,
Kapelle Bygg AB,5590714316,aktivt,aktivt,,
Bambulemur Enterprises AB,5591260178,aktivt,aktivt,,
Segerstorp Holding AB,5568514938,aktivt,aktivt,,
Palmeby & Elfving arkitekter AB,5562880079,aktivt,aktivt,,
Vallda Måleri AB,5590341037,aktivt,aktivt,,
Mikark AB,5590919618,aktivt,aktivt,,
Ögårn's Entreprenad AB,5591824171,aktivt,aktivt,,
Morris Arkiv AB,5565393328,aktivt,aktivt,,
Vara Mobilkranar AB,5566511621,aktivt,aktivt,,
Lohk Arkitektkontor Aktiebolag,5561303149,aktivt,aktivt,,
USA-Sweden Handelsbolag,9696522904,aktivt,aktivt,,
Strandridaren Protrans Kommanditbolag,9697257971,aktivt,aktivt,,
Jilea Fastigheter Kommanditbolag,9164430572,aktivt,aktivt,,
Byggpoolen i Älvsborg Kommanditbolag,9697877687,aktivt,aktivt,,
Proofax Handelsbolag,9696776484,aktivt,aktivt,,
SB Riv & Montage AB,5565003729,aktivt,aktivt,,
Johnny's Bygg; Johnny Askerlund Kommanditbolag,9165719221,aktivt,aktivt,,
Jiochji i Lannvetter Kommanditbolag,9697054428,aktivt,aktivt,,
Feiner Arts Kommanditbolag,9168224518,aktivt,aktivt,,
Torpa Blänkås VA o Bredband ekonomisk förening,7696242390,aktivt,aktivt,,
Dano Licina Bygg AB,5592219215,aktivt,aktivt,,
PORTEN ARKITEKTER I GÖTEBORG HANDELSBOLAG,9168472133,aktivt,aktivt,,
Värmebolaget; Johnsson & Co Handelsbolag,9640000635,aktivt,aktivt,,
Ephemeris AB,5592153216,aktivt,aktivt,,
Nya Cava Måleri i GBG Kommanditbolag,9697439439,aktivt,aktivt,,
Eriksson Byggdesign AB,5564513157,aktivt,aktivt,,
JORE BYGG HANDELSBOLAG,9168333459,aktivt,aktivt,,
Roy Davidsson Golv i Borås Kommanditbolag,9697063031,aktivt,aktivt,,
Implenia Construction GmbH; Tyskland filial       Sverige,5164049768,aktivt,aktivt,,
Rönnängs Bygg- & Marinservice Handelsbolag,9165653065,aktivt,aktivt,,
MICAIN Consulting AB,5562269000,aktivt,aktivt,,
Flygtornets Elektriska i Torslanda AB,5566748835,aktivt,Registrerad,,
EVtek AB,5592140916,aktivt,aktivt,,
Götene Farmartjänst Handelsbolag,9697009265,aktivt,aktivt,,
Norra Härene; Hovby & Kartåsen Fiber och Avlopp   ekonomisk förening,7696224687,aktivt,aktivt,,
Naum VA ekonomisk förening,7696223150,aktivt,aktivt,,
PROJEKTTEKNIK Gary Gustafsson Aktiebolag,5563362416,aktivt,aktivt,,
JG fönster & bygg AB,5592213416,aktivt,aktivt,,
FDD Design Handelsbolag,9697807395,aktivt,aktivt,,
Schewenius Beläggningsplanering Handelsbolag,9696882498,aktivt,aktivt,,
HANDELSBOLAGET BRA BYGG,9164431661,aktivt,aktivt,,
Bygg1 i Väst AB,5592164890,aktivt,aktivt,,
Granli Produktion Kommanditbolag,9696688408,aktivt,aktivt,,
Landin Offshore AB,5569773053,aktivt,Registrerad,,
Wanberg måleri Handelsbolag,9164513823,aktivt,aktivt,,
VINDÖGA HANDELSBOLAG,9168495886,aktivt,aktivt,,
BERGALUNDS SNICKERI HANDELSBOLAG,9168311380,aktivt,aktivt,,
Neretec Kommanditbolag,9696107508,aktivt,aktivt,,
Fiber väster om Viskan ekonomisk förening,7696268585,aktivt,aktivt,,
Käll Arkitekter AB,5567827885,aktivt,aktivt,,
TANUMS BYGG- & MONTAGE HANDELSBOLAG,9168329507,aktivt,aktivt,,
ÖSTFOLD MONTASJE AS,5020600705,aktivt,aktivt,,
Hans Dahlberg Handelsbolag,9165655128,aktivt,aktivt,,
KROKENS BYGG HANDELSBOLAG,9165616872,aktivt,aktivt,,
Björn Arkitekt & Fönsterhantverk Handelsbolag,9168405554,aktivt,aktivt,,
SON arkitekter Handelsbolag,9696690412,aktivt,aktivt,,
Christer Svensson Bygg Konsult Handelsbolag,9697509223,aktivt,aktivt,,
YPMS Konsult Kommanditbolag,9697629070,aktivt,aktivt,,
ToppMarkiser Dalsland Handelsbolag,9697605344,aktivt,aktivt,,
Komplett Bygg i Herrljunga Aktiebolag,5567469316,aktivt,Registrerad,,
FARMARTJÄNST Håby Munkedal Lysekil Sotenäs        ek. förening,7164449568,aktivt,aktivt,,
Dahl & Eriksson Skogstjänst Handelsbolag,9697685023,aktivt,aktivt,,
Remfäldt's Last & Gräv Kommanditbolag,9165696148,aktivt,aktivt,,
NORMELLIS SNICKERI HANDELSBOLAG,9168338458,aktivt,aktivt,,
Delta Kyl Handelsbolag,9168921774,aktivt,aktivt,,
Pevnys Byggservice Kommanditbolag,9168969088,aktivt,aktivt,,
HANDELSBOLAGET PELLES RÖR,9165559106,aktivt,aktivt,,
Okvin Eklund Aktiebolag,5564491834,aktivt,aktivt,,
Bredbandsutbyggnad Bråta med omnejd;              ekonomisk förening,7696255475,aktivt,aktivt,,
B & P Plattsättning Aktiebolag,5562209956,aktivt,Registrerad,,
J.R.S. Framtidens Hus Handelsbolag,9697703040,aktivt,aktivt,,
John Engelbrektson Bygg & Maleri Limited UK Filial,5164075367,aktivt,aktivt,,
ABAKO International Partners Aktiebolag,5562396910,aktivt,aktivt,,
Schakt- och Transportcentralen i Borås            Ekonomisk Förening,7164097219,aktivt,aktivt,,
AWK Bygg AB,5592165129,aktivt,aktivt,,
Ekonomiska föreningen Majority design och         kommunikation,7696286835,aktivt,aktivt,,
Contakta El - Fastighets service                  Handelsbolag,9168912955,aktivt,aktivt,,
Mårten Andersson Handelsbolag,9696801415,aktivt,aktivt,,
Bygglösningar i Sverige Handelsbolag,9697209964,aktivt,aktivt,,
Trädgårdsplanket Kommanditbolag,9697196898,aktivt,aktivt,,
5-stad Byggservice AB,5591447411,inaktivt,Registrerad,Konkurs inledd,2020-11-18
Swetalia Handelsbolag,9697777945,aktivt,aktivt,,
Handelsbolaget Damgrens Elektriska,9164518285,aktivt,aktivt,,
Soul Handelsbolag,9696396234,aktivt,aktivt,,
Färdiga Rum Kommanditbolag,9697021484,aktivt,aktivt,,
Prefabproffsen Vårgårda AB,5592141153,aktivt,aktivt,,
Mahboob Teknik Handelsbolag,9697800259,aktivt,aktivt,,
Bygg General Contractor Aktiebolag,5590652722,aktivt,Registrerad,,
Vässje Byggtjänst AB,5590452065,aktivt,Registrerad,,
P.E.R Bygg EL-Teknik Handelsbolag,9697863778,aktivt,aktivt,,
Art & Copy Reklam & Design i Göteborg AB,5565580445,inaktivt,Registrerad,Konkurs inledd,2000-06-16
Björkbackens Entreprenad AB,5592180946,aktivt,aktivt,,
HÖGSBOTORPS MÅLERI KOMMANDITBOLAG,9168400324,aktivt,aktivt,,
AG Hantverk och Entreprenad Limited UK Filial,5164074188,aktivt,aktivt,,
Markera Vatten Göteborg AB,5592116882,aktivt,aktivt,,
FACETTEN MÅLERISERVICE HANDELSBOLAG,9168327840,aktivt,aktivt,,
BoM Bygg och Måleri Handelsbolag,9697883545,aktivt,aktivt,,
Axelsson Bygg - & Skogstjänst i Lundsbrunn AB,5569722399,aktivt,aktivt,,
Götaland Byggtjänster Handelsbolag,9697891936,aktivt,aktivt,,
Chomp entreprenad handelsbolag,9697873660,aktivt,aktivt,,
VG Tak&Bygg AB,5591986277,aktivt,aktivt,,
Biobyggarna Väst AB,5592036908,aktivt,aktivt,,
Tegneby V/A ekonomisk förening,7696350029,aktivt,aktivt,,
ÖSTRAS FASTIGHETSREPARATIONER HANDELSBOLAG FASTREP,9165594434,aktivt,aktivt,,
Trafikrummet AB,5590198908,aktivt,aktivt,,
JOAN Bygg AB,5592076722,aktivt,aktivt,,
Bonden 7 Bygg AB,5592052608,aktivt,aktivt,,
Instascaff Handelsbolaget,9697905868,aktivt,aktivt,,
Simon Lilja Måleri AB,5591972004,aktivt,aktivt,,
Nake Bygg & Markservice AB,5592136302,aktivt,aktivt,,
Fixarkungen i Frufällan AB,5592092570,aktivt,aktivt,,
Kimmo Eklöf Montage AB,5592165087,aktivt,aktivt,,
EO Bygg AB,5592128754,aktivt,aktivt,,
Snajs Bygg AB,5592138472,aktivt,aktivt,,
Nordgrens El AB,5592165533,aktivt,aktivt,,
MOJO Market Handelsbolag,9697909902,aktivt,aktivt,,
Bygghus1 i Norden AB,5591350797,aktivt,aktivt,,
Charles Byggkonsult AB,5591752075,aktivt,aktivt,,
MaMa Consulting AB,5592165921,aktivt,aktivt,,
JG Markservice AB,5592161623,aktivt,aktivt,,
MinnyMind Arkitekter AB,5592219611,aktivt,aktivt,,
Team lundin x2 måleri AB,5592125354,aktivt,aktivt,,
DT Berg och Mark AB,5592083256,aktivt,aktivt,,
Trestad Mark & Entreprenadtjänst AB,5592224835,aktivt,aktivt,,
Balkerud Bergförstärkning AB,5592274392,aktivt,aktivt,,
Jambrén & Carlstedt Environmental Consulting AB,5592223068,aktivt,aktivt,,
Imperatrix AB,5592155633,aktivt,aktivt,,
EMR Service AB,5591996045,aktivt,aktivt,,
436 måleri AB,5592108020,aktivt,aktivt,,
Kungälvs Montage & Maskin AB,5569219743,aktivt,aktivt,,
BYGG FERRO Kommanditbolag,9697826924,aktivt,Registrerad,,
BTEC AB,5568696875,aktivt,aktivt,,
KiWi i Väst VS AB,5592286024,aktivt,aktivt,,
Ubbes Schakt och Gräv AB,5591995260,aktivt,aktivt,,
Formtec i Tibro AB,5592172109,aktivt,aktivt,,
Carlssons Grus AB,5592124290,aktivt,aktivt,,
Br rör&montage AB,5592111750,aktivt,aktivt,,
Juneståls kakel o bygg AB,5591901151,aktivt,aktivt,,
Dekorer Entreprenad & Byggkonsult AB,5591228597,inaktivt,Registrerad,Konkurs inledd,2020-11-26
Hyssna Mureri AB,5566580345,aktivt,aktivt,,
Hättander Bygg och Fastighet AB,5590415864,aktivt,aktivt,,
Salomonsen Design AB,5569751786,aktivt,aktivt,,
David Callesson Projektering AB,5592087489,aktivt,aktivt,,
M&E in Berg AB,5590175690,aktivt,aktivt,,
Futurum mäklarbyrå AB,5569997496,aktivt,aktivt,,
Telepoolen i Väst AB,5568814049,aktivt,aktivt,,
Sundling Arkitekter Aktiebolag,5564901147,aktivt,aktivt,,
Eklunds i Trollhättan AB,5590443668,aktivt,aktivt,,
Bagaregårdens Bygg AB,5591121263,aktivt,aktivt,,
Glasskäret 2 AB,5591115711,aktivt,aktivt,,
Olles fastighetsförvaltning Smögen AB,5590366406,aktivt,aktivt,,
Elektro-Mekaniska Anläggningen i Göteborg         Aktiebolag,5561372508,aktivt,aktivt,,
Arek & Son AB,5592089493,aktivt,aktivt,,
Matzen International AB,5591364814,aktivt,aktivt,,
Kalin Bygg Aktiebolag,5565049490,aktivt,aktivt,,
Västsvensk Fläkttjänst Aktiebolag,5561465625,aktivt,aktivt,,
Kastellets Måleri AB,5569732901,aktivt,aktivt,,
BE Development AB,5569769564,aktivt,aktivt,,
Lidköpings Trädgård och Bygg AB,5590549274,aktivt,aktivt,,
Danik Bygg AB,5569299893,aktivt,aktivt,,
Trädgårdsgatan 6 interior AB,5591420806,aktivt,aktivt,,
Benny Augustssons Elinstallation Aktiebolag,5561767434,aktivt,aktivt,,
Ineke Arkitektur & Design AB,5592117039,aktivt,aktivt,,
QS Productions AB,5591930176,aktivt,aktivt,,
Linjemålaren i Kungälv AB,5591781132,aktivt,aktivt,,
Bergsjön Bygg och VVS AB,5591643290,aktivt,aktivt,,
Aktiebolaget Janne Fridén & Conny Alexandersson   Måleri,5564171832,aktivt,aktivt,,
Simpa Yrkesutbildningar AB,5590827506,aktivt,aktivt,,
Svensk Miljöbläster Fastighetsförvaltning AB,5590314604,aktivt,aktivt,,
Bratteröds MultiFix AB,5568593858,aktivt,aktivt,,
Dyk & Miljö Sverige AB,5568963705,aktivt,aktivt,,
JL Willerstrand AB,5568184781,aktivt,aktivt,,
'r products AB,5567287965,aktivt,aktivt,,
Harry Delsmyr Byggkonsult AB,5591947899,aktivt,aktivt,,
Biki Bygg AB,5591319529,aktivt,aktivt,,
Byggforum i Göteborg AB,5565464715,aktivt,aktivt,,
BjörkBergs El & Fastighet AB,5567956197,aktivt,aktivt,,
Mindmill AB,5566403795,aktivt,aktivt,,
Teklin Fastighet AB,5590059126,aktivt,aktivt,,
Strege Ventilation & Fastighetsteknik AB,5567500714,aktivt,aktivt,,
Kyrkhult Fastighetsbolag AB,5565890075,aktivt,aktivt,,
N Björkman Bygg AB,5569285132,aktivt,aktivt,,
Jerker Andersson Design Aktiebolag,5562351196,aktivt,aktivt,,
UG Projektering AB,5568422223,aktivt,aktivt,,
Swerona AB,5590315866,aktivt,aktivt,,
Nordicda AB,5591913289,aktivt,aktivt,,
Miss Adrian AB,5591330492,aktivt,aktivt,,
Johansson & Klaesson Bygg & Fritid AB,5568406580,aktivt,aktivt,,
Byggbasen i Bengtsfors Aktiebolag,5562463538,aktivt,aktivt,,
Kani Måleri AB,5590697578,aktivt,Registrerad,,
ARVASEN Creative AB,5591301675,aktivt,aktivt,,
Dala Trähus Arkitekt & Fastigheter AB,5563850626,aktivt,aktivt,,
SkaraborgsKlimatservice AB,5591972921,aktivt,aktivt,,
Slutplattan FEKMA 107087 AB,5590638374,aktivt,Registrerad,,
Thersthols Ingenjörsbyrå Aktiebolag,5561195537,aktivt,aktivt,,
JennieOscar Studios AB,5567606776,aktivt,aktivt,,
Calpe Bygg & Fastighetsservice AB,5591638258,aktivt,aktivt,,
Intense Bygg Göteborg AB,5591665517,aktivt,aktivt,,
ALLISO AB,5568799042,aktivt,aktivt,,
Tollbom Fastighetskonsult AB,5592099187,aktivt,aktivt,,
Bygg-S AB,5565853214,aktivt,aktivt,,
Welming kommunikation AB,5591616288,aktivt,aktivt,,
Mikaels Entreprenad och Lantbrukstjänst AB,5569653586,inaktivt,Registrerad,Konkurs inledd,2020-10-14
Almten Fastighets Utveckling AB,5591334387,aktivt,aktivt,,
Atmosfärhus Fastighetsaktiebolag,5590917901,aktivt,aktivt,,
Zuluflex AB,5568719214,aktivt,aktivt,,
Stampens Byggnads Aktiebolag,5564576311,aktivt,aktivt,,
Kenneths Säkerhet och El AB,5569939670,aktivt,aktivt,,
Klipspringer AB,5567747653,aktivt,aktivt,,
Nelly Johansson Design AB,5567271498,aktivt,aktivt,,
EKENABBEN OVAX AB,5590958210,aktivt,aktivt,,
H.I.C Byggnadsaktiebolag,5591373831,aktivt,aktivt,,
Dermalark AB,5562606870,aktivt,aktivt,,
Dahlgren - Svenssons Alltjänst AB,5569622060,aktivt,aktivt,,
LPA Riv och Bygg AB,5591500524,aktivt,aktivt,,
Borås Designservice Aktiebolag,5565009692,aktivt,aktivt,,
Kök & Badrum i Väst AB,5591090807,aktivt,aktivt,,
MD Måleri i Skaraborg AB,5590974258,aktivt,aktivt,,
PB Kakelservice AB,5569224628,aktivt,aktivt,,
J.A Måleri AB,5568551898,aktivt,aktivt,,
HeuWe Entreprenadteknik AB,5569667032,aktivt,aktivt,,
Malkki Bygg AB,5590572698,aktivt,aktivt,,
Karoshi Mark och Bygg AB,5590519582,aktivt,aktivt,,
JPR-Teknik AB,5590499959,aktivt,aktivt,,
RPM Nilsson Byggtjänst AB,5563688869,aktivt,aktivt,,
IL i Burseryd Aktiebolag,5564283363,aktivt,aktivt,,
Nacao AB,5591317143,aktivt,aktivt,,
Henrik Ottosson Segelmakeri Aktiebolag,5565170411,aktivt,aktivt,,
CH Concept AB,5567974174,aktivt,aktivt,,
Tosseryds Fastigheter AB,5563469104,aktivt,aktivt,,
Sabbatsvägens Bygg & Snickeri AB,5567411375,aktivt,aktivt,,
VDL Bygg AB,5592076110,aktivt,aktivt,,
Kontrollansvar i Väst AB,5569813412,aktivt,aktivt,,
Westpipe Rörinstallationer AB,5567783559,aktivt,aktivt,,
Prefecta Ceramic Montage AB,5565234423,aktivt,aktivt,,
Lars Karlsson Bygg i Älvängen AB,5568261332,aktivt,aktivt,,
M. Nordhs Design & Konsult AB,5590204540,aktivt,aktivt,,
Projekt i Fokus Göteborg AB,5590603444,aktivt,aktivt,,
KJELLSSONS BYGG OCH GOLV GÖTEBORG AB,5569427395,aktivt,aktivt,,
KH Infra solutions AB,5569088411,aktivt,aktivt,,
Skaraborgs Måleri Aktiebolag,5564897345,aktivt,aktivt,,
S-Björn Konsult Aktiebolag,5562904853,aktivt,aktivt,,
Sunnanvindsgatans Arkitektkontor AB,5566329453,aktivt,aktivt,,
BFL Byggkonsult Bernt Flodihn Aktiebolag,5562611037,aktivt,aktivt,,
Högstena Bygg AB,5591867162,aktivt,aktivt,,
Trestads Kran AB,5592038490,aktivt,aktivt,,
MBQ Konsult i Skövde AB,5565145777,aktivt,aktivt,,
Hillinge Design AB,5590528237,aktivt,aktivt,,
Tunhems Bygg & Snickeri Aktiebolag,5563457752,aktivt,aktivt,,
eLTeM System AB,5564924941,aktivt,aktivt,,
Zaifoz AB,5565482196,aktivt,aktivt,,
Eurowind Energy AB,5567536049,aktivt,aktivt,,
Hillström Rörinstallationer AB,5591650618,aktivt,aktivt,,
Heman AB,5590553771,aktivt,aktivt,,
Tjörnschakt Aktiebolag,5561916072,aktivt,aktivt,,
Lupus Entrepenad och Security AB,5590273172,aktivt,aktivt,,
Magnussons Industrifastighet i Landvetter AB,5562674159,aktivt,aktivt,,
Sandlådan Entreprenad AB,5591188205,aktivt,aktivt,,
MerHem Sverige AB,5591022461,aktivt,aktivt,,
Danafjord Mark Aktiebolag,5562918457,aktivt,aktivt,,
Visitkortexperten DG AB,5568889843,aktivt,aktivt,,
Klevner Bygg & Snickeri AB,5590907357,aktivt,aktivt,,
Granåsdamm of Sweden AB,5592087521,aktivt,aktivt,,
Inkerö Måleri AB,5569724338,aktivt,aktivt,,
Dafino Bygg AB,5590013651,aktivt,aktivt,,
J K Snickeri AB,5568338106,aktivt,aktivt,,
Total Entrepenad EU AB,5590619895,aktivt,aktivt,,
R.L.L. Måleri i Alingsås AB,5591684880,aktivt,aktivt,,
Ledsgårdens Bygg AB,5568244668,aktivt,aktivt,,
CF Montage AB,5568382567,aktivt,aktivt,,
CM Skog och Schakt AB,5591738959,aktivt,aktivt,,
Jim & Co. Alltjänst AB,5591383988,aktivt,aktivt,,
Heed & Thom Konsult AB,5591741417,aktivt,aktivt,,
