company,id,status,actual_status,remark,default_date
Upplands Berg & Schakt AB,5591859151,aktivt,aktivt,,
Skälby Maskin Aktiebolag,5565280442,aktivt,aktivt,,
Länna Schakt Aktiebolag,5568531924,aktivt,aktivt,,
Måleritjänster i Uppsala AB,5567687354,aktivt,aktivt,,
Ekmyrs El AB,5567732952,aktivt,aktivt,,
HJP VVS AB,5591055149,aktivt,aktivt,,
GZ Alltjänst AB,5569044075,aktivt,aktivt,,
City Snickarn Uppsala AB,5567698443,aktivt,aktivt,,
Opaxia Norden AB,5568031842,aktivt,aktivt,,
Håkan Ferm Schakt AB,5568848898,aktivt,aktivt,,
Bygg- och anläggningsmätning i Tierp AB,5567984652,aktivt,aktivt,,
Dräggesta Rör AB,5590915616,aktivt,aktivt,,
Kelam Uppsala AB,5567403992,aktivt,aktivt,,
Rakskil AB,5590158597,aktivt,aktivt,,
Samprojekt i Stockholm AB,5590336748,aktivt,aktivt,,
Marma Bygg & Golv Aktiebolag,5567689426,aktivt,aktivt,,
J R Mät AB,5566962006,aktivt,aktivt,,
Tillinge-Mälby Tak & Montage AB,5591586705,aktivt,aktivt,,
Alltjänst Skokloster AB,5567860621,aktivt,aktivt,,
Roslagens Luftteknik AB,5569325375,aktivt,aktivt,,
EL Supporten i Bålsta AB,5590074182,aktivt,aktivt,,
Torresta Bygg Aktiebolag,5564114774,aktivt,aktivt,,
Bengtssons Arbets & Projektledning AB,5590692454,aktivt,aktivt,,
Hans Ferm Schakt AB,5569714875,aktivt,aktivt,,
SLB-System AB,5590048236,aktivt,aktivt,,
Proestate i Sverige AB,5568416183,aktivt,aktivt,,
Glas & Garden i Nylunda AB,5569493082,aktivt,aktivt,,
BL Plåt & Smide AB,5567032478,aktivt,aktivt,,
RAMAB Byggkonsult AB,5568316557,aktivt,aktivt,,
Håkan Hansson Mur Puts & Kakel AB,5590949953,aktivt,aktivt,,
Kjell Rickling AB,5565371241,aktivt,aktivt,,
Tobbe Gunnarsson AB,5591780597,aktivt,aktivt,,
Kust byggkoncept i Östhammar AB,5591771836,aktivt,aktivt,,
Micke J Målare & Hantverk AB,5591275283,aktivt,aktivt,,
EuroLandscape AB,5569783482,aktivt,aktivt,,
Sävne Koi & Trädgård AB,5569480204,aktivt,aktivt,,
Alunda Projektledning AB,5568958580,aktivt,aktivt,,
Holmstedts Måleri Aktiebolag,5563215267,aktivt,aktivt,,
EGH Konsult AB,5567058416,aktivt,aktivt,,
Omontis AB,5591234397,aktivt,aktivt,,
Ulf Pettersson Takmåleri AB,5567788871,aktivt,aktivt,,
Ampere EL & Tele i Uppsala AB,5569471146,aktivt,aktivt,,
Håbo Installation AB,5569129561,aktivt,aktivt,,
Lunda Consulting AB,5569320624,aktivt,aktivt,,
IC Bygg & Interiör AB,5590394101,aktivt,aktivt,,
Norrbo Bygg & Montage AB,5590363262,aktivt,aktivt,,
RF Mark & Entreprenad i Öregrund AB,5590050497,aktivt,aktivt,,
Odebäck arkitektkontor AB,5567093058,aktivt,aktivt,,
Ulriksdal Fastighets AB,5591413009,aktivt,aktivt,,
JML concrete & Construction AB,5591139067,aktivt,aktivt,,
Rasbo Bergsprängningar AB,5569343550,aktivt,aktivt,,
Björn Carlsson Bygg & Inredning AB,5569933301,aktivt,aktivt,,
Fredrik Forslund Entreprenad AB,5568003627,aktivt,aktivt,,
Anzy Bygg AB,5590783063,aktivt,aktivt,,
R & Sakna Stängsel o Svets AB,5590858444,aktivt,aktivt,,
Tommy Ericson entreprenad AB,5592014814,aktivt,aktivt,,
El & Säkerhet i Uppsala AB,5567408280,aktivt,aktivt,,
Sandåsens Bygg AB,5569173965,aktivt,aktivt,,
AM Kyla & värmeteknik AB,5590694591,aktivt,aktivt,,
Aktiv Bygg & Montage Uppland AB,5568490188,aktivt,aktivt,,
Slavsta Bygg & Kakel AB,5569644981,aktivt,aktivt,,
Bengt Petterssons Måleri Aktiebolag,5562790336,aktivt,aktivt,,
Heed Konsultgruppen AB,5569979676,aktivt,aktivt,,
Svartbäckens Måleri Service AB,5567182141,aktivt,aktivt,,
Villabrunnar Jansson Aktiebolag,5561450791,aktivt,aktivt,,
Tallgren Konsult AB,5591493423,aktivt,aktivt,,
Bygg Craft Norduppland AB,5591768394,aktivt,aktivt,,
LEST AB,5569729618,aktivt,aktivt,,
XCS Group AB,5568815038,aktivt,aktivt,,
Mur & Bygg i Skutskär AB,5564979093,aktivt,aktivt,,
REIMNOR Förvaltning AB,5569675159,aktivt,aktivt,,
Simon Strands bygg & montage AB,5591600332,aktivt,aktivt,,
Renkel Management AB,5563277978,aktivt,aktivt,,
Dragetgruppen Bygg AB,5560686676,aktivt,aktivt,,
Astroem Project AB,5590092929,aktivt,aktivt,,
Larssons Plåt & Bygg AB,5590681804,aktivt,aktivt,,
Kloster Engineering AB,5567630313,aktivt,aktivt,,
Flögg AB,5566411343,aktivt,aktivt,,
KINGA BYGG AB,5569586265,aktivt,aktivt,,
Svealand Interiör AB,5591225379,aktivt,aktivt,,
Mark Design Uppsala AB,5590097001,aktivt,aktivt,,
Jonas Ahde Bygg AB,5591533566,aktivt,aktivt,,
Karman Plåtslageri AB,5569090565,aktivt,aktivt,,
Fjuckby Skrot och Maskin AB,5591902324,aktivt,aktivt,,
Gauffin Bygg AB,5568384837,aktivt,aktivt,,
Markfix i Uppsala AB,5568384746,aktivt,aktivt,,
Östkust Isolering AB,5561678532,aktivt,aktivt,,
Arcum Arkitektkontor Aktiebolag,5562326065,aktivt,aktivt,,
Krägga Bad AB,5569100166,aktivt,aktivt,,
MARION Fastighetsutveckling AB,5591438360,aktivt,aktivt,,
Nahléns Måleri Aktiebolag,5564884517,aktivt,aktivt,,
SSH Byggmontage AB,5568680085,aktivt,aktivt,,
Aron rör & svets AB,5569080012,aktivt,aktivt,,
Johan Nykvist AB,5568556046,aktivt,aktivt,,
DIXZON AB,5591113070,aktivt,aktivt,,
Morgongåva Tak AB,5569136749,aktivt,aktivt,,
Reel Transport i Sverige AB,5591818728,aktivt,aktivt,,
Stefan Janssons rör AB,5567952683,aktivt,aktivt,,
Jannes Golv i Enköping AB,5591098313,aktivt,aktivt,,
Sanisol AB,5590371745,aktivt,aktivt,,
Fliper full AB,5592039597,aktivt,aktivt,,
Liqway AB,5591748578,aktivt,aktivt,,
VL Montage AB,5592009947,aktivt,aktivt,,
Jonas Jansson Entreprenad AB,5591285720,aktivt,aktivt,,
WGM PRODUKTION AB,5591051924,aktivt,aktivt,,
Östaholm Byggservice AB,5590058474,aktivt,aktivt,,
Almunge Bergsprängning; skog och entreprenad AB,5590713268,aktivt,aktivt,,
Christer Östling Gräv & Schakt AB,5568971237,aktivt,aktivt,,
Åke Öhlins El & Fastighetsservice AB,5567498992,aktivt,aktivt,,
Morell-Heinänen AB,5591657712,aktivt,aktivt,,
P.Eriksson Tierp AB,5590262373,aktivt,aktivt,,
F. Thorsén Bygg AB,5568063597,aktivt,aktivt,,
VESPR AB,5569928756,aktivt,aktivt,,
Knivsta Projektpartner AB,5590651468,aktivt,aktivt,,
Fastighetskonsult Lars Björk i Almunge AB,5567852461,aktivt,aktivt,,
Magnus Nybergs Bygg och Inredning AB,5569043028,aktivt,aktivt,,
Storvreta Bygg och Installation AB,5567237333,aktivt,aktivt,,
Thomssons Allservice och Entreprenad AB,5565632436,aktivt,aktivt,,
AB SA Spårteknik,5566537303,aktivt,aktivt,,
Enströms Entreprenad AB,5566093620,aktivt,aktivt,,
NSI Nordisk Svets & Installationsteknik AB,5568706930,aktivt,aktivt,,
Business Solution by Olsson AB,5591528855,aktivt,aktivt,,
Asfaltslandslaget AB,5590040092,aktivt,aktivt,,
Julius bygg & snickare AB,5592276900,aktivt,aktivt,,
Tom & Jocke AB,5569928251,aktivt,aktivt,,
Byggassistans i Mälardalen AB,5590642616,aktivt,aktivt,,
Bjesse Bygg AB,5590544861,aktivt,aktivt,,
Henriksberg gräv o maskin AB,5591568083,aktivt,aktivt,,
Mellansvenska Bygg & Montage AB,5590642558,inaktivt,Registrerad,Konkurs inledd,2018-09-25
MM Doer Solutions Aktiebolag,5590291257,aktivt,aktivt,,
D.Hermansson Entreprenad AB,5591310320,aktivt,aktivt,,
Bremab AB,5567118525,aktivt,aktivt,,
Konsultfirma J Johansson AB,5569033300,aktivt,aktivt,,
Nilsson mark & sprängentreprenad AB,5591266985,aktivt,aktivt,,
Björklinge Värme & Sanitet Aktiebolag,5565028247,aktivt,aktivt,,
Svensk Teleledning AB,5591489405,aktivt,aktivt,,
TomBas Bygg AB,5591587505,aktivt,aktivt,,
Stavugnens Projektbyrå AB,5590721865,aktivt,aktivt,,
AB Isacsons Entreprenad,5563612455,aktivt,aktivt,,
Mickes Golv i Knutby AB,5590873708,aktivt,aktivt,,
Eriksson i Hagby byggtjänst Aktiebolag,5563444214,aktivt,aktivt,,
Arkivspecialisten Sverige AB,5568809478,aktivt,aktivt,,
HAG Fiber AB,5591124580,aktivt,aktivt,,
PE Elteknik i Uppsala AB,5567776017,aktivt,aktivt,,
Ojas Bygg AB,5590003082,aktivt,aktivt,,
Felin Uppsala AB,5569000655,aktivt,aktivt,,
Bälinge Hem och Trädgård AB,5591448989,aktivt,aktivt,,
FL Projektpartner AB,5591521066,aktivt,aktivt,,
BT Schakt & Gräv AB,5591231930,aktivt,aktivt,,
Tuva Transport Schakt & VVS AB,5566661160,aktivt,aktivt,,
C.M. Rör Aktiebolag,5563447514,aktivt,aktivt,,
HMK Elservice AB,5569844888,aktivt,aktivt,,
CI Patina Golv AB,5568919921,aktivt,aktivt,,
Anders Bygg & Plåt AB,5591747596,aktivt,aktivt,,
Valloxen Bygg AB,5591050132,aktivt,aktivt,,
Lovisualisera AB,5591650543,aktivt,aktivt,,
El-Effekt M. Sites AB,5567698914,aktivt,aktivt,,
P. Josefssons Alltjänst AB,5567944995,aktivt,aktivt,,
U & M Company AB,5567649537,inaktivt,Registrerad,Konkurs inledd,2020-11-04
Långalma Sten & Anläggning AB,5590769815,aktivt,aktivt,,
T. Wallins Mark & Entreprenad AB,5590488879,aktivt,aktivt,,
Sporrongs Plåtslageri AB,5567776033,aktivt,aktivt,,
Ubby Byggservice AB,5568292295,aktivt,aktivt,,
Acutera AB,5569086795,aktivt,aktivt,,
Eriks Golvslipning AB,5590421748,aktivt,aktivt,,
J.G.N. Bygg & Projekt AB,5567486781,aktivt,aktivt,,
Bullret Fastighetsförvaltning Aktiebolag,5565608022,aktivt,aktivt,,
Melin & Brolin Projekt AB,5592375959,aktivt,aktivt,,
LDG Bygg och Bemanning AB,5590612205,aktivt,aktivt,,
Duganoff Förvaltning AB,5566954953,aktivt,aktivt,,
Nordgrens Bygg och Sjötransport AB,5590859939,aktivt,aktivt,,
Uggelbo Entreprenad AB,5562114784,aktivt,aktivt,,
Gräsö Entreprenad & Montage AB,5591999676,aktivt,aktivt,,
Hasse Jonsson Snickare AB,5566856059,aktivt,aktivt,,
OJ - EL AB,5568962657,aktivt,aktivt,,
Landbergs Fastigheter AB,5563062701,aktivt,aktivt,,
Sundström Måleri AB,5569204430,aktivt,aktivt,,
Umpala Bygg AB,5566276027,aktivt,aktivt,,
MK Allroundmark AB,5569586471,aktivt,aktivt,,
Avixa Event & Konferensteknik AB,5568816788,aktivt,aktivt,,
H.O. Hem och Fastighetsservice AB,5567944946,aktivt,aktivt,,
Ekbergs Rör & Värme AB,5568968415,aktivt,aktivt,,
Johan Lundell AB,5569897134,aktivt,aktivt,,
Mätpunkten Aktiebolag,5567084974,aktivt,aktivt,,
Grönviken Elteknik AB,5566535984,aktivt,aktivt,,
Walgesjö AB,5591117659,aktivt,aktivt,,
Snickerifirma Börje Johansson  Aktiebolag,5562623826,aktivt,aktivt,,
Uppsala Byggproduktion AB,5569512824,aktivt,aktivt,,
ABC Tak & Plåtslageri AB,5567802367,aktivt,aktivt,,
Upplands VVS och Entreprenad AB,5591702971,aktivt,aktivt,,
Mats Carlsson Entreprenad AB,5590467394,aktivt,aktivt,,
Lundbergs Bygg & Snickeri Tuna AB,5591986384,aktivt,aktivt,,
Aktiebolaget Färnström och Nilsson,5561212993,aktivt,aktivt,,
Rapp Renovering AB,5590042734,aktivt,aktivt,,
K E Lundh Last o Transport Aktiebolag,5563303949,aktivt,aktivt,,
Teknia Fastighetskonsult Aktiebolag,5566876727,aktivt,aktivt,,
Lyd Entreprenad AB,5590766316,aktivt,aktivt,,
Byggnadsfirma Folkesson AB,5569584740,aktivt,aktivt,,
Klövervägens Elektriska i Vänge AB,5569625741,aktivt,aktivt,,
Ålands Måleriservice AB,5568095540,aktivt,aktivt,,
Tegelsmora Byggteknik AB,5567249973,aktivt,aktivt,,
Sverkers konsulttjänst AB,5568225576,aktivt,aktivt,,
Tilia Cordata AB,5569891756,aktivt,aktivt,,
MW Mur; Puts & Kakel AB,5569449142,aktivt,aktivt,,
RZ Fasad & Byggkonsult AB,5568233232,aktivt,aktivt,,
T5 Hellsten Entreprenad AB,5569728636,aktivt,aktivt,,
Kli Hiss AB,5568111461,aktivt,aktivt,,
Örby Mark & Entreprenad AB,5591606628,aktivt,aktivt,,
Survey4BIM AB,5591695753,aktivt,aktivt,,
Sandika FBF AB,5591856710,aktivt,aktivt,,
Elentreprenader Sverige AB,5567423842,aktivt,aktivt,,
LAHTI GROUP AB,5568107220,aktivt,aktivt,,
ANN-CHRISTIN 1 & Co. IDÉ o. PRODUKTION            Aktiebolag,5564437464,aktivt,aktivt,,
TIFA Bygg AB,5569149395,aktivt,aktivt,,
Suber Projektpartner AB,5569607822,aktivt,aktivt,,
Jc company AB,5562408533,aktivt,aktivt,,
Hedlöfs Måleri AB,5590324108,aktivt,aktivt,,
Uppsala Fasad & Kakel AB,5590670732,aktivt,aktivt,,
Libroborgs Bygg & Konsult AB,5561280297,aktivt,aktivt,,
F & S Byggpartner AB,5590730924,aktivt,aktivt,,
Hallman Maskin Aktiebolag,5563895860,aktivt,aktivt,,
Renovera NU Service Stockholm AB,5590909684,aktivt,aktivt,,
Wesses Gräv AB,5568357312,aktivt,aktivt,,
Allte AB,5569616336,aktivt,aktivt,,
Landsort bygg & snickeri AB,5591432660,aktivt,aktivt,,
Zidén Arkitektur AB,5568001720,aktivt,aktivt,,
JA Företagsutveckling AB,5568906514,aktivt,aktivt,,
Bobbo Carlsson Byggare AB,5568363153,aktivt,aktivt,,
Ställnings Jouren Uppsala AB,5590347190,aktivt,aktivt,,
I.E. Clean Up Service Aktiebolag,5563336618,aktivt,aktivt,,
Ädelrum AB,5569676470,aktivt,aktivt,,
JF Bergstens Måleri & Mattor BMM Aktiebolag,5564097268,aktivt,aktivt,,
Rörinstallatörerna E o Bouvin AB,5565182424,aktivt,aktivt,,
Tony Rylander AB,5567014849,aktivt,aktivt,,
Skandinavisk Bentonitteknik AB,5569136368,aktivt,aktivt,,
Promote Relations i Sverige AB,5566898242,aktivt,aktivt,,
Henrik Nykvist AB,5568570534,aktivt,aktivt,,
Uppsala Bygg- o Fastighetsservice AB,5569403529,aktivt,aktivt,,
JEPEX AB,5590380142,aktivt,aktivt,,
Dammhag Teknik Aktiebolag,5566065727,aktivt,aktivt,,
Mälardalens Antenn- & Teleteknik AB,5564665064,aktivt,aktivt,,
Lill Svensson Design AB,5565534871,aktivt,aktivt,,
Jan-Erik Mattsson Bygg Aktiebolag,5562659309,aktivt,aktivt,,
Dsgn Create Uppsala AB,5569322638,aktivt,aktivt,,
Söderfors Mark & Maskin AB,5590290002,aktivt,aktivt,,
Blomqvist Plåtslageri AB,5569897977,aktivt,aktivt,,
Jir Bygg & Stål AB,5567865059,aktivt,aktivt,,
Norrbos Mur & Kakel AB,5567005383,aktivt,aktivt,,
Gårdsjö Bygg AB,5591674105,aktivt,aktivt,,
Trust the social AB,5568578974,aktivt,aktivt,,
Leif Skytts Entreprenad Aktiebolag,5564377751,aktivt,aktivt,,
Maicon Maskin AB,5591117113,aktivt,aktivt,,
Villa Rix i Uppsala AB,5569967291,aktivt,aktivt,,
AW Geodesikonsult AB,5569886590,aktivt,aktivt,,
Uppsala Construct AB,5591430581,aktivt,aktivt,,
KCM Byggkonsult AB,5590934856,aktivt,aktivt,,
Pekoe AB,5568800477,aktivt,aktivt,,
El- och Datainstallatören Sverige AB,5568350218,aktivt,aktivt,,
SVS Konsult AB,5590968300,aktivt,aktivt,,
Thomas Johnsson Entreprenad AB,5568588189,aktivt,aktivt,,
Uppsala Projektstyrning AB,5568841125,aktivt,aktivt,,
MJ Borg Byggprojektering AB,5590025663,aktivt,aktivt,,
J.Sandberg Bygg&Konsult AB,5568504996,aktivt,aktivt,,
K.M. Camitz & Camitz AB,5565813978,aktivt,aktivt,,
Alfareal AB,5569213266,aktivt,aktivt,,
Hydlings Måleriservice AB,5591095525,aktivt,aktivt,,
AK Maskin & Fastigheter AB,5567522478,aktivt,aktivt,,
MH Invest & Consulting AB,5567477038,aktivt,aktivt,,
Årsta Bygg & Alltjänst AB,5569486854,aktivt,aktivt,,
RELSA Aktiebolag,5568610637,aktivt,aktivt,,
Gediget Måleri i Uppsala AB,5569840852,aktivt,aktivt,,
Palme Plattsättning AB,5590239991,aktivt,Registrerad,,
Timmerhyttan Bygg AB,5568800683,aktivt,aktivt,,
Anders Lindberg Maskin & Entreprenad AB,5567986228,aktivt,aktivt,,
Krisslinge Bygg AB,5591068142,aktivt,aktivt,,
Eltjänst i Vittinge Aktiebolag,5560769274,aktivt,aktivt,,
BMG Anders Gustavsson AB,5566836127,aktivt,aktivt,,
AW UPPLANDS BYGG AB,5590355045,aktivt,aktivt,,
AN Entreprenad & Trading i Uppsala AB,5568038730,aktivt,aktivt,,
Tiunda Mark och Miljö AB,5569948630,aktivt,aktivt,,
Karlsborg Bygg & Fastigheter i Uppsala AB,5568286818,aktivt,aktivt,,
Johan Andersson Måleri AB,5568733322,aktivt,aktivt,,
Kim Lindqvist Golv AB,5590491766,aktivt,aktivt,,
Micke Sundhs hus & bygg AB,5569111254,aktivt,aktivt,,
Curma El & Bygg AB,5590105739,aktivt,aktivt,,
EL och TELEDATA Uppsala Aktiebolag,5562787589,aktivt,aktivt,,
Jägartorp Bygg & Trav AB,5569234544,aktivt,aktivt,,
Harbo Gräv & Last Aktiebolag,5563929230,aktivt,aktivt,,
Sedek anläggning AB,5591243638,aktivt,aktivt,,
SELIA Målerikonsult i Storstockholm AB,5563187441,aktivt,aktivt,,
gjproduktion Arkitektur & Ekodesign AB,5569878340,aktivt,aktivt,,
Vittinge Kyla & Värme AB,5591767099,aktivt,aktivt,,
m.larssons måleri uppsala AB,5590759949,aktivt,aktivt,,
RL bygg och keramik AB,5565436218,aktivt,aktivt,,
NF Bygg & Entreprenad AB,5590656830,aktivt,aktivt,,
Ringhs Rörsvets i Uppsala AB,5565411419,aktivt,aktivt,,
Krusenberg Mark & Park AB,5566704226,aktivt,aktivt,,
Upp-rör VVS AB,5590632906,aktivt,aktivt,,
Varsta Mur & Puts AB,5569718165,aktivt,aktivt,,
Svensk Timmerhusdesign i Uppsala AB,5568472657,aktivt,aktivt,,
PE Måleri AB,5569931503,aktivt,aktivt,,
Hårby Bygg AB,5567430953,aktivt,aktivt,,
A Svahn Mark Aktiebolag,5566670039,aktivt,aktivt,,
DHW konsult i Sigtuna AB,5569850265,aktivt,aktivt,,
Mats Petterssons Måleri Aktiebolag,5591637524,aktivt,aktivt,,
RTC Invest AB,5591394969,aktivt,aktivt,,
Mekproj i Fjärdhundra AB,5591898878,aktivt,aktivt,,
Upplands Byggsupport AB,5590278122,aktivt,aktivt,,
Fortius Fastigheter AB,5568439037,aktivt,aktivt,,
S Lundgren VVS i Harbo AB,5568335896,aktivt,aktivt,,
J. Hagman Bygg & Interiör AB,5568719040,aktivt,aktivt,,
Bölja Ent Konsult AB,5591910723,aktivt,aktivt,,
NSL Sport Linjering AB,5590395991,aktivt,aktivt,,
Protector Aktiebolag,5562388925,aktivt,aktivt,,
Qlimatteknik Uppland AB,5568111396,aktivt,aktivt,,
Mälarmontören i Uppland AB,5566802269,aktivt,aktivt,,
AHT-Avfuktningsteknik AB,5565022612,aktivt,aktivt,,
Handelsbolaget Vinterdagen,9165132516,aktivt,aktivt,,
Ingenjörsfirma Kent Hortlund Handelsbolag,9165147621,aktivt,aktivt,,
Klas Rörservice Handelsbolag,9164601305,aktivt,aktivt,,
Lyfttjänst Mälardalen AB,5591999718,aktivt,aktivt,,
MB Composite Handelsbolag,9696964379,aktivt,aktivt,,
Sture Larsson Bygg Handelsbolag,9696549311,aktivt,aktivt,,
HBB BYGG Kommanditbolag,9697368414,aktivt,aktivt,,
SNICKARLASSE Byggservice Kommanditbolag,9696118562,aktivt,aktivt,,
B & E bygg handelsbolag,9697887991,aktivt,aktivt,,
Sannestedts entreprenad & avlopp Handelsbolag,9697830181,aktivt,aktivt,,
JE Handkraft Handelsbolag,9696908830,aktivt,aktivt,,
Upplands Rör & Värme Handelsbolag,9697219641,aktivt,aktivt,,
Smedslätten Golv Kommanditbolag,9697849660,aktivt,aktivt,,
Nåntuna måleri AB,5591505929,aktivt,aktivt,,
Länsmansbärby Gård AB,5592021025,aktivt,aktivt,,
FEMAB AB,5569913550,aktivt,aktivt,,
Build Crew Swe AB,5592152127,aktivt,aktivt,,
Kroksta Lantbruk och Förvaltnings AB,5565075073,aktivt,aktivt,,
Nolicon AB,5591822464,aktivt,aktivt,,
Bianconeri AB,5568490006,aktivt,aktivt,,
Ekens Snickeri & Byggentreprenad AB,5569301533,aktivt,aktivt,,
Mälardalens El & IT AB,5569401960,aktivt,aktivt,,
Gioeli Hiss och Fastighet AB,5590738554,aktivt,aktivt,,
Amulone AB,5590820279,aktivt,aktivt,,
westberg bygg&fastighets AB,5569417867,aktivt,aktivt,,
Restaurang Rimbo Träffen AB,5569876112,aktivt,Registrerad,,
DLG Projektledning AB,5592044563,aktivt,aktivt,,
Svensk Bygg & Fastighetsteknik AB,5566758537,aktivt,aktivt,,
RELT AB,5591564231,aktivt,aktivt,,
Uppsala Byggrenoveringar AB,5568596216,aktivt,aktivt,,
Oneprojekt AB,5567486831,aktivt,aktivt,,
Nielsenconsult AB,5569040446,aktivt,aktivt,,
M Eriksson Trading AB,5591471148,aktivt,aktivt,,
Almunge Fastighetsaktiebolag,5563203305,aktivt,aktivt,,
AHN Bygg AB,5568756000,aktivt,aktivt,,
NODD AB,5590059795,aktivt,aktivt,,
Fredrik Lindell Bygg AB,5590947072,aktivt,aktivt,,
Sören Peterson Isolerings Aktiebolag,5562545268,aktivt,aktivt,,
skeppstrom AB,5566462429,aktivt,aktivt,,
Wahlstrand & Son AB,5567432009,aktivt,aktivt,,
SGB Entreprenad AB,5566051818,aktivt,aktivt,,
T90 Bygg AB,5591088744,aktivt,aktivt,,
Örsundsbro Elektriska Aktiebolag,5564574944,aktivt,aktivt,,
Örner Invest AB,5569061871,aktivt,aktivt,,
Robert Ringqvist Förvaltning AB,5565901591,aktivt,aktivt,,
El i Knivsta AB,5590564893,aktivt,aktivt,,
Adamantium AB,5591246698,aktivt,aktivt,,
El & Fastighetsservice; Enköping AB,5568782634,aktivt,aktivt,,
M.S.T. Entreprenad & Schakt AB,5565746459,aktivt,aktivt,,
Plattsätteriet Sverige AB,5591949325,aktivt,aktivt,,
Projektchef Gustafsson AB,5590459870,aktivt,aktivt,,
Martin Nykvist AB,5568570666,aktivt,aktivt,,
Tommys Smide & Gräv AB,5566769005,aktivt,aktivt,,
SJM-konsult aktiebolag,5591219901,aktivt,aktivt,,
Johan Villyssons AB,5591289763,aktivt,aktivt,,
Klas Hunter VVS AB,5569782922,aktivt,aktivt,,
CrAn Konsult AB,5562892157,aktivt,aktivt,,
Mälardalens Golvteknik AB,5590521695,aktivt,aktivt,,
MCA Produktion AB,5569703233,aktivt,aktivt,,
JLA BYGG och Fastighet AB,5569064032,aktivt,aktivt,,
Svea Måleri och Allservice AB,5569734006,aktivt,aktivt,,
Frebbenkonsulterna AB,5568909377,aktivt,aktivt,,
AME Konsult AB,5591475883,aktivt,aktivt,,
Maicon Construction AB,5568113947,aktivt,aktivt,,
Sundby Rör AB,5591096622,aktivt,aktivt,,
I.N Kvalitetsbygg AB,5591622732,aktivt,aktivt,,
Runlin Consulting AB,5591191530,aktivt,aktivt,,
MJ Byggledning & Produktion AB,5592075567,aktivt,aktivt,,
Byggtec i Mälardalen AB,5592095003,aktivt,aktivt,,
Konstruktions & Svetsteknik i Gävle Aktiebolag,5564219490,aktivt,aktivt,,
Clarp AB,5567537013,aktivt,aktivt,,
Mikael Dunge Arkitektkontor Aktiebolag,5562140482,aktivt,aktivt,,
Hammarstens Entreprenad AB,5591860787,aktivt,aktivt,,
Martin Randberg Allservice AB,5566764964,aktivt,aktivt,,
Funbo Bygg Aktiebolag,5564090644,aktivt,aktivt,,
Nordialiving AB,5591165179,aktivt,aktivt,,
Eriksson & Nilsson fastigheter AB,5568089022,aktivt,aktivt,,
Fredrics Mur & Bygg Aktiebolag,5567241392,aktivt,aktivt,,
Vidans AB,5569894834,aktivt,aktivt,,
Swebygg Uppsala AB,5591749527,aktivt,aktivt,,
Legend Rör AB,5591495451,aktivt,aktivt,,
JaBeKo AB,5566370549,aktivt,aktivt,,
AWAB Gräv AB,5591507040,aktivt,aktivt,,
Dalboda Entreprenad AB,5591336366,aktivt,aktivt,,
Ciola Byggservice AB,5569815797,inaktivt,Registrerad,Konkurs inledd,2017-02-10
UEVAB; Uppsala entreprenad och VVS AB,5566858584,aktivt,aktivt,,
Arne Jonssons Elektriska Aktiebolag,5561634006,aktivt,aktivt,,
Oxgross AB,5569899924,aktivt,aktivt,,
Olle Bohlins Elaktiebolag,5561676635,inaktivt,Registrerad,Konkurs inledd,2019-07-25
Kik's Bygg & Entreprenad AB,5591317499,aktivt,aktivt,,
Tjänste-Mannen i Örbyhus AB,5566052667,aktivt,aktivt,,
Nordupplands Bygg & Entreprenad AB,5590520564,aktivt,aktivt,,
Michael Franck Markteknik AB,5591163596,aktivt,aktivt,,
Borrtroll AB,5568318306,aktivt,aktivt,,
Tranberg Entreprenad AB,5590195649,aktivt,aktivt,,
Digital Monkey AB,5591564892,aktivt,aktivt,,
Conny Nymans Holding AB,5566512116,aktivt,aktivt,,
NORDFROST AB,5569297616,aktivt,aktivt,,
Staffsolutions Nordic AB,5565934766,aktivt,aktivt,,
CN-Design Aktiebolag,5564796810,aktivt,aktivt,,
DA Utemiljö AB,5590077847,aktivt,aktivt,,
D. Lundbergs Måleri AB,5568728512,aktivt,aktivt,,
Upp & Ner i Uppsala AB,5567938492,aktivt,aktivt,,
SMK Betong AB,5592036973,aktivt,aktivt,,
Jetgrund Aktiebolag,5561613216,aktivt,aktivt,,
K-E Sjöbloms Plåtslageri Aktiebolag,5561659573,aktivt,aktivt,,
Lignells Måleri AB,5591577258,aktivt,aktivt,,
Jens Hellund EL AB,5569518664,aktivt,aktivt,,
Allkulör i Knivsta AB,5568226335,aktivt,aktivt,,
Intelligent Design Media i Skandinavien AB,5568021868,aktivt,aktivt,,
Upplands Golv & Vägg Aktiebolag,5562124114,aktivt,aktivt,,
aktiebolaget malm & aska hantverk,5568411580,aktivt,aktivt,,
Olandsbygdens Golf AB,5566282587,aktivt,aktivt,,
Söderöns Hem & Trädgård AB,5591132971,aktivt,aktivt,,
Michalak Motorsport & Event AB,5590914411,aktivt,aktivt,,
SWEDINAX AB,5590582614,inaktivt,Registrerad,Konkurs inledd,2020-05-14
Nåstuna Schakt AB,5590736228,aktivt,aktivt,,
Lundins Bygg & Snickeri AB,5592292675,aktivt,aktivt,,
Helgöns måleri och byggservice AB,5567919526,aktivt,aktivt,,
Salatullens Entreprenad AB,5566758255,aktivt,aktivt,,
Uno Karlsson Konsult AB,5569755027,aktivt,aktivt,,
Arnell Investor AB,5565481206,aktivt,aktivt,,
