company,id,status,actual_status,remark,default_date
N Johansson Entreprenad AB,5567981880,aktivt,aktivt,,
Copon AB,5569728438,aktivt,aktivt,,
Mattias Dahl Bygg AB,5569088874,aktivt,aktivt,,
Mandeltek AB,5591461297,aktivt,aktivt,,
Dunvrets Elinstallationer AB,5565056016,aktivt,aktivt,,
Rivkraftens Hål och riv i mälarhöjden AB,5566652177,aktivt,aktivt,,
DRA Totalservice AB,5567505028,aktivt,aktivt,,
Altis Gruppen AB,5568384142,aktivt,aktivt,,
Söderby Fastighetsteknik AB,5569097651,aktivt,aktivt,,
Bispgård Tak och Fasadkonsult AB,5566686324,aktivt,aktivt,,
Ryströms Måleri AB,5568318033,aktivt,aktivt,,
MØKT AB,5591780712,aktivt,aktivt,,
Irinas Byggtjänster AB,5590792098,aktivt,aktivt,,
Larmtjänst i Söderort AB,5567147698,aktivt,aktivt,,
Tosund AB,5591048532,aktivt,aktivt,,
Ställningsalliansen AB,5569051245,aktivt,aktivt,,
Dan Engström AB,5568274921,aktivt,aktivt,,
Solskensbacken AB,5569867830,aktivt,aktivt,,
Fristedts Håltagning Aktiebolag,5564074390,aktivt,aktivt,,
INRK Inredningskonsult AB,5568863657,aktivt,aktivt,,
Partner & Bro AB,5567022727,aktivt,aktivt,,
Robbans Schakt AB,5568230097,aktivt,aktivt,,
ER Hisspecialist Stockholm AB,5591810576,aktivt,aktivt,,
Kymendö Skärgårdsbygg AB,5568724404,aktivt,aktivt,,
Strandåker Fönsterrenovering AB,5569863854,aktivt,aktivt,,
STUK Projektledning AB,5591820971,aktivt,aktivt,,
Classic Fireplaces Stockholm AB,5591625834,aktivt,aktivt,,
SK Projektledning AB,5591581334,aktivt,aktivt,,
Tyresö Tak Holding AB,5562664556,aktivt,aktivt,,
Järna Isolering Aktiebolag,5563660710,aktivt,aktivt,,
U Levins Trädgård & Design AB,5566697958,aktivt,aktivt,,
Haninge Tak Aktiebolag,5561290874,aktivt,aktivt,,
Lagerstedt grafisk konsult AB,5590707674,aktivt,aktivt,,
Liljekullen FM AB,5591458186,aktivt,aktivt,,
Jakobsson VVS o Konsult AB,5568838410,aktivt,aktivt,,
MULTIstyr Stockholm AB,5592123417,aktivt,aktivt,,
HKM Måleri AB,5591386296,aktivt,aktivt,,
HOLMIA VVS AB,5592131345,aktivt,aktivt,,
Byggnadsvård i Edsviken AB,5569986127,aktivt,aktivt,,
Stockholms Elektrikern AB,5591190235,aktivt,aktivt,,
Aarup & Hansson AB,5567147532,aktivt,aktivt,,
PORTEGA AB,5592045164,aktivt,aktivt,,
L Johanssons Allservice AB,5566517693,aktivt,aktivt,,
Levki bygginvest AB,5590264478,aktivt,aktivt,,
Kontrust AB,5591493365,aktivt,aktivt,,
Ödfjälls Plåtslageri AB,5565603338,aktivt,aktivt,,
Tamas Bygg Trädgård & Städ AB,5590444690,aktivt,aktivt,,
LB Totalbygg AB,5568945850,aktivt,aktivt,,
GF Måleri AB,5568869662,aktivt,aktivt,,
studio karin Inredningsarkitekter AB,5590340922,aktivt,aktivt,,
Markus Hörner Fastighetsutveckling & Konsult AB,5591172290,aktivt,aktivt,,
CO-Pilot Bygg & Projektledning AB,5566606413,aktivt,aktivt,,
Snickar'n G. Jansson Aktiebolag,5563951242,aktivt,aktivt,,
IwinD AB,5591754857,aktivt,aktivt,,
DOT Stockholm AB,5568480924,aktivt,aktivt,,
Holtz Produktion AB,5566964952,aktivt,aktivt,,
Millands Måleri AB,5565776274,aktivt,aktivt,,
Studio 703 AB,5567221667,aktivt,aktivt,,
Wallenqvist Bygg och Renovering AB,5591236665,aktivt,aktivt,,
Vendelsö Mark o Anläggning AB,5590657044,aktivt,aktivt,,
Årstalidens Elservice AB,5590340039,aktivt,aktivt,,
Yrkesproffs HS AB,5569858730,aktivt,aktivt,,
Steele & Borough AB,5590286596,aktivt,aktivt,,
Korsnäset Entreprenad AB,5591525877,aktivt,aktivt,,
Ciao Bygg & Måleri AB,5568447352,aktivt,aktivt,,
Andersson Montage AB,5568190879,aktivt,aktivt,,
Jan Nordh Bygg AB,5590893144,aktivt,aktivt,,
RLS Måleri och konsult AB,5568412059,aktivt,aktivt,,
Poppel Consulting AB,5590730411,aktivt,aktivt,,
M.A Schakt & Entreprenad AB,5590785076,aktivt,aktivt,,
Vinh Kha AB,5569197386,aktivt,aktivt,,
Annika Thelaus arkitektur & design AB,5569118622,aktivt,aktivt,,
HBC Entreprenad AB,5569303885,aktivt,aktivt,,
Peter I Nordic Construction AB,5568917040,aktivt,aktivt,,
SPT Byggtimmen Aktiebolag,5564000569,aktivt,aktivt,,
Patrik Johansson Måleri AB,5567408272,aktivt,aktivt,,
Aktiebolaget Christian Sabe,5567230692,aktivt,aktivt,,
JusMag Måleri AB,5590654199,inaktivt,Registrerad,Konkurs inledd,2019-02-18
GS Energikonstruktion Aktiebolag,5564565488,aktivt,aktivt,,
Grafisk Produktion Stockmedia AB,5569065666,aktivt,aktivt,,
Modernsten Sverige AB,5591439830,aktivt,aktivt,,
JKB Projektutveckling AB,5590407457,aktivt,aktivt,,
Ericsson & Ewertz Entreprenad AB,5567347496,aktivt,aktivt,,
THL Partners AB,5566426325,aktivt,aktivt,,
Byggjärnet Aktiebolag,5565821856,aktivt,aktivt,,
Margen Wigow Arkitektkontor AB,5566290796,aktivt,aktivt,,
Zest Form Aktiebolag,5565170809,aktivt,aktivt,,
StuAB Aktiebolag,5590904347,aktivt,aktivt,,
Öhmans Eltjänst AB,5591616247,aktivt,aktivt,,
Klass AB,5592051568,aktivt,aktivt,,
Ejelöv Bygg & Tak AB,5568402647,aktivt,aktivt,,
Walles Plåt AB,5562369776,aktivt,aktivt,,
F&N Management AB,5591585541,aktivt,aktivt,,
Golvproffsen Solna AB,5568093644,aktivt,aktivt,,
Mikael Eriksson Illustration AB,5567567036,aktivt,aktivt,,
Projektlogik Sverige AB,5567747018,aktivt,aktivt,,
Ing. Slånvall AB,5591526487,aktivt,aktivt,,
Norrorts Vägprodukter Maskin AB,5590611249,aktivt,aktivt,,
Johan Axelsson Projekt AB,5591913297,aktivt,aktivt,,
mikael hansson färg o form AB,5590490032,aktivt,aktivt,,
steijner co create AB,5591323000,aktivt,aktivt,,
GROCA AB,5567275291,aktivt,aktivt,,
HUS & BYGG INVEST I STOCKHOLM AB,5590246327,aktivt,Registrerad,,
CK Bostadsförvaltning AB,5591403505,aktivt,aktivt,,
Riviära Team AB,5566690631,aktivt,aktivt,,
Grandins eltjänst AB,5567591648,aktivt,aktivt,,
Oldgren & Partners AB,5591049142,aktivt,aktivt,,
Kilanders EL AB,5568807696,aktivt,aktivt,,
J Makslahti Bygg AB,5565529806,aktivt,aktivt,,
Erika Jonés Bokstavstyp AB,5568252133,aktivt,aktivt,,
Projektlots Göran Alvebro Aktiebolag,5566787312,aktivt,aktivt,,
Allbygg i Åkersberga Aktiebolag,5562483486,aktivt,aktivt,,
Sommarlidens Måleri AB,5569829558,aktivt,aktivt,,
Prial AB,5569775769,aktivt,aktivt,,
K Ståhl Projekt AB,5590693759,aktivt,aktivt,,
T NÄTVERK & KONSULT AB,5569431645,aktivt,aktivt,,
Iranpour Construction Consulting AB,5591763825,aktivt,aktivt,,
Andrén Stadsbyggnad AB,5590783196,aktivt,aktivt,,
Exide AB,5567893713,aktivt,aktivt,,
Marianne Eriksson Inredning och Design AB,5568775794,aktivt,aktivt,,
Uttmans Plattsättning AB,5566625793,aktivt,aktivt,,
DSA mark & anläggning AB,5569650848,aktivt,aktivt,,
Arne Täppmark TA-Plan & Tillstånd AB,5591747513,aktivt,aktivt,,
Warren's Stuckaturer AB,5591338073,aktivt,aktivt,,
D.D Måleriservice AB,5569559791,aktivt,aktivt,,
Solid Fastighetspartner Entreprenad AB,5591848139,aktivt,aktivt,,
Söders Platt AB,5565785747,aktivt,aktivt,,
Consessa AB,5590023700,aktivt,aktivt,,
Ordinary House AB,5591133326,aktivt,aktivt,,
Niklas Wanngård Byggkonsult AB,5569867798,aktivt,aktivt,,
Mza Gruppen AB,5569353914,aktivt,aktivt,,
Marianne Dufva arkitektkontor Aktiebolag,5563564102,aktivt,aktivt,,
Ductia Civil AB,5590983051,aktivt,aktivt,,
Ställning & Industri Stockholm AB,5590266515,aktivt,aktivt,,
Horisont projekt och miljö AB,5569905325,aktivt,aktivt,,
Byggpartner i Solna AB,5567390488,aktivt,aktivt,,
Vent Armén AB,5592060064,aktivt,aktivt,,
LOWD AB,5569148942,aktivt,aktivt,,
TMJ Allt i ett AB,5568860695,inaktivt,Registrerad,Konkurs inledd,2020-06-09
Trevnad&Smak AB,5590271499,aktivt,aktivt,,
ZORTEX AB,5590169446,aktivt,aktivt,,
Sverige Kök & Badrum AB,5591056303,aktivt,aktivt,,
OZ Entreprenad AB,5591386601,aktivt,aktivt,,
Piggott Ljungberg ENTREPRENAD AB,5591099964,aktivt,aktivt,,
Sfx Rör Stockholm AB,5566518873,aktivt,aktivt,,
Pentka Demolition AB,5567355325,aktivt,aktivt,,
NyDeco Sthlm AB,5591566467,aktivt,aktivt,,
Industriform Stockholm AB,5568659923,aktivt,aktivt,,
Citymaskin i Stockholm AB,5565847109,aktivt,aktivt,,
Forma Natura AB,5568309099,aktivt,aktivt,,
Ryott Arkitektur AB,5567390587,aktivt,aktivt,,
2 Nickar Byggnads AB,5568074651,aktivt,aktivt,,
N.T elektro AB,5590509369,aktivt,aktivt,,
Mysek Sten & Trädgård AB,5591735195,aktivt,aktivt,,
TRONELEC AB,5566057955,aktivt,aktivt,,
B&S byggledning AB,5590963897,aktivt,aktivt,,
Salkert & Co AB,5564596996,aktivt,aktivt,,
THP Fastigheter AB,5591697445,aktivt,aktivt,,
Glenn's Entreprenad AB,5565958153,aktivt,aktivt,,
Peter & Rusty AB,5590384623,aktivt,aktivt,,
TEoB AB,5591031181,aktivt,aktivt,,
Pershagens Tak Entreprenad AB,5590656863,aktivt,aktivt,,
Nova Bygg Stockholm AB,5567201255,aktivt,aktivt,,
AB CS Sot & Vent,5590894902,aktivt,aktivt,,
Anehälls el AB,5591659221,aktivt,aktivt,,
Tre plattsättare AB,5567385215,aktivt,aktivt,,
Geonova Mätteknik AB,5591522940,aktivt,aktivt,,
MåleriProjekt Stockholm AB,5591076301,aktivt,aktivt,,
Hörstedt's Måleri AB,5590711494,aktivt,aktivt,,
H3E Montage AB,5590184726,aktivt,aktivt,,
Min Trio Projekt AB,5590709621,aktivt,aktivt,,
Kai Kraft Konsult AB,5569060360,aktivt,aktivt,,
Schenning Bygghantverk AB,5591755896,aktivt,aktivt,,
Calvus AB,5567058531,aktivt,aktivt,,
Green Seedtech AB,5591234520,aktivt,aktivt,,
Ingenjörsbyrån Intermanage Esslé Aktiebolag,5564055712,aktivt,aktivt,,
TS Lås & Säkerhet AB,5567565683,aktivt,aktivt,,
PERRON ELTEKNISKA AB,5591606388,aktivt,aktivt,,
TORPEDO VVS AB,5568714280,aktivt,aktivt,,
Alterius Engineering AB,5568832306,aktivt,aktivt,,
Mariedals Tak & Plåt AB,5590462601,aktivt,aktivt,,
Söderby Entreprenad i Rimbo AB,5566753900,aktivt,aktivt,,
Aquabygg Entreprenad AB,5590487822,aktivt,aktivt,,
Signalteknik i Sverige AB,5590812391,aktivt,aktivt,,
Järna Våtrum AB,5567065528,aktivt,aktivt,,
Inheat Industrial Heating AB,5568822174,aktivt,aktivt,,
Skomakarbacken AB,5568830706,aktivt,aktivt,,
Struktator i Sverige AB,5568277908,aktivt,aktivt,,
Teknikexperten i Stockholm AB,5568429434,aktivt,aktivt,,
Inkapööl Design Aktiebolag,5569034878,aktivt,aktivt,,
Nordstad Montage AB,5569630543,aktivt,aktivt,,
Ibent AB,5569009219,aktivt,aktivt,,
Nesselsten Kakel & Bygg AB,5569659286,aktivt,aktivt,,
Målarenumone AB,5590363460,aktivt,aktivt,,
Truta Isaksson AB,5563630895,aktivt,aktivt,,
Veta Bygg&Städ AB,5591339386,aktivt,aktivt,,
Västerhejde Framtidsboende AB,5591133839,aktivt,aktivt,,
T. Vintheden AB,5590127436,aktivt,aktivt,,
Trepex Bygg AB,5568060379,aktivt,aktivt,,
Promised by Berglund AB,5568669823,aktivt,aktivt,,
Färentuna Entreprenad AB,5591154355,aktivt,aktivt,,
Knogen Bygg Aktiebolag,5564339728,aktivt,aktivt,,
2S Design AB,5591579437,aktivt,aktivt,,
Novia El & Vvs AB,5591479455,aktivt,aktivt,,
Reis & Pettersson AB,5590317375,aktivt,aktivt,,
Weléns Bygg & Allservice AB,5567694772,aktivt,aktivt,,
Ahlskog Åhlin Bygg AB,5569302812,aktivt,aktivt,,
Framtidens Partner Aktiebolag,5590409081,aktivt,aktivt,,
Elinstallationer TH AB,5569961914,aktivt,aktivt,,
Strombro AB,5568051261,aktivt,aktivt,,
Titt studio AB,5591940464,aktivt,aktivt,,
AB Gnue Kakel & Design,5568463805,aktivt,aktivt,,
Samuelsson El&Bygg AB,5592191851,aktivt,aktivt,,
Hus & Hem Wermdö AB,5567011704,aktivt,aktivt,,
Rinborg AB,5568343098,aktivt,aktivt,,
Janke Group AB,5591098552,aktivt,aktivt,,
Storstadens Plåtslageri AB,5592103476,aktivt,aktivt,,
Thunholms Byggnads Aktiebolag,5560708009,aktivt,aktivt,,
Elkator AB,5568278633,aktivt,aktivt,,
Alsbäck Entreprenad AB,5591071054,aktivt,aktivt,,
Nicke Korn Målaruppdraget AB,5562427327,aktivt,aktivt,,
Johan Ström Byggkonsult AB,5591799688,aktivt,aktivt,,
N E Berglund Konsult AB,5567985873,aktivt,aktivt,,
Tomas Garnell Aktiebolag,5564816238,aktivt,aktivt,,
Logical Arts Sweden AB,5567523278,aktivt,aktivt,,
RM23 Stockholm AB,5569615718,aktivt,aktivt,,
SweMa Mark & Bygg AB,5591641781,aktivt,aktivt,,
RJBD Invest AB,5590255146,aktivt,aktivt,,
BOV AB,5567983068,aktivt,aktivt,,
M Larsson Projekt AB,5569522070,aktivt,aktivt,,
Huddinge Villatak AB,5569554842,aktivt,aktivt,,
Bromma Gräv och Anläggning AB,5591448328,aktivt,aktivt,,
FMW El AB,5565978250,aktivt,aktivt,,
Arash Ravanbod Projektpartner AB,5569236457,aktivt,aktivt,,
Creo Måleri & Fasad AB,5569734444,aktivt,aktivt,,
Norrbyggdecop AB,5590141858,aktivt,aktivt,,
72 Consult AB,5568660954,aktivt,aktivt,,
SNAPP Arkitekter AB,5567356976,aktivt,aktivt,,
K. Gusén Gräv & Schakt AB,5565049185,aktivt,aktivt,,
Jan Åkesson Grävmaskiner Aktiebolag,5563199461,aktivt,aktivt,,
Modern Dak AB,5568361587,aktivt,aktivt,,
InfraMark Nordic AB,5569704215,aktivt,aktivt,,
Strömma Betongkonsult AB,5569370553,aktivt,aktivt,,
Infraberg AB,5590668173,aktivt,aktivt,,
Lars Pehrsson Projektledning AB,5566661319,aktivt,aktivt,,
Safetown AB,5567530158,aktivt,aktivt,,
Östlunds Markentreprenad AB,5561361451,aktivt,aktivt,,
Rönninge Plattsättnings Aktiebolag,5562426774,aktivt,aktivt,,
Röda Ladan AB,5567419485,aktivt,aktivt,,
Francos Corner AB,5590371752,aktivt,aktivt,,
Aktiebolaget Nacka Rör,5560530338,aktivt,aktivt,,
M75 Bygg AB,5590096243,aktivt,aktivt,,
S.Bergström Måleri AB,5590526702,aktivt,aktivt,,
S&R Byggsupport AB,5591967129,aktivt,aktivt,,
M - L Stilsäker Byggkonsultation AB,5590527775,aktivt,aktivt,,
G-Kraft Elektriska AB,5568181167,aktivt,aktivt,,
Upphandlingskonsult Wilen AB,5591695027,aktivt,aktivt,,
Frödins Måleri AB,5568756760,aktivt,aktivt,,
FP Consulting AB,5591142590,aktivt,aktivt,,
Fixart Bygg & Trädgård Aktiebolag,5568160062,aktivt,aktivt,,
Ö-Z Måleri Aktiebolag,5564074341,aktivt,aktivt,,
Korrektbygg AB,5569327363,aktivt,aktivt,,
FjortonSexton Engdahl Bygg AB,5568929961,aktivt,aktivt,,
Dilmenc Eltech Consulting AB,5590829353,aktivt,aktivt,,
THG vvs och fastighetsservice aktiebolag,5567329403,aktivt,aktivt,,
KBLL Måleri AB,5568790967,aktivt,aktivt,,
Estviks Entreprenad AB,5591315147,aktivt,aktivt,,
Plåtarbeten Scandinavia AB,5569863524,inaktivt,Registrerad,Konkurs inledd,2019-05-14
Rumbler design & produktion AB,5566698709,aktivt,aktivt,,
G. Sjögrens Elektriska AB,5566026687,aktivt,aktivt,,
värmdö rör & svets AB,5568487887,aktivt,aktivt,,
Entreprenad i kvadrat AB,5590744396,aktivt,aktivt,,
Projektmentor Kenneth Eriksson AB,5592216948,aktivt,aktivt,,
NO 144 AB,5590055728,aktivt,aktivt,,
L Beckman Konsult AB,5568641426,aktivt,aktivt,,
Studio Plong AB,5568674971,aktivt,aktivt,,
Projektsam AB,5591467609,aktivt,aktivt,,
Inredningsdesign Studio Stockholm AB,5591142509,aktivt,aktivt,,
Maria Englund Trädgårdsmästare AB,5569200891,aktivt,aktivt,,
Väsby Mark & Bygg AB,5567482640,aktivt,aktivt,,
Invisible Acoustic Ceilings i STHLM AB,5591182687,aktivt,aktivt,,
Hassas Konsult AB,5590423397,aktivt,aktivt,,
Stockholm El-design AB,5569770844,aktivt,aktivt,,
Palmbäck Design Studio AB,5590233457,aktivt,aktivt,,
Hallander & Ericson Måleri AB,5591309660,aktivt,aktivt,,
Patrik Ek Design Bygg & Plattsättning AB,5569138968,aktivt,aktivt,,
Harry&Mikaels Mur&Kakel AB,5562386069,aktivt,aktivt,,
Totega AB,5569215170,aktivt,aktivt,,
Ahlstrand arkitekt & inredning Aktiebolag,5563902435,aktivt,aktivt,,
Duvbo Plåtslageri Aktiebolag,5565022919,aktivt,aktivt,,
JKM Plattsättning AB,5568713035,aktivt,aktivt,,
SIROOM AB,5567433817,aktivt,aktivt,,
Lindes Golv & Våtrum AB,5569947152,aktivt,aktivt,,
Tantalum Contract & Trade AB,5590364237,aktivt,aktivt,,
Ta i trä byggkonsult AB,5564307717,aktivt,aktivt,,
Bonzai Måleri AB,5591744585,aktivt,aktivt,,
Courbe Måleri & Konsult AB,5591647382,aktivt,aktivt,,
ECT Entreprenad AB,5569636474,aktivt,Registrerad,,
JB ställning AB,5569670697,aktivt,aktivt,,
ELIBOO ELEKTRISKA AB,5568444896,aktivt,aktivt,,
JK Bygg o Projektledning AB,5590787643,aktivt,aktivt,,
Ny bygg Svenska AB,5591861991,aktivt,aktivt,,
TeFö AB,5590425129,aktivt,aktivt,,
Roffe W Bygg & Alltjänst AB,5568063159,aktivt,aktivt,,
Molanders Bygg & Inredningar AB,5567644405,aktivt,aktivt,,
D Krantz Entreprenad AB,5590376751,aktivt,aktivt,,
Stavsnäs Byggtjänst Aktiebolag,5564424272,aktivt,aktivt,,
Förnuftig Arkitektur BAL AB,5591388359,aktivt,aktivt,,
AWP Elektriska AB,5590259767,aktivt,aktivt,,
Eero Koivisto Design AB,5567996284,aktivt,aktivt,,
UAEL AB,5591155337,aktivt,aktivt,,
TYS Inredning & Homestyling AB,5591935035,aktivt,aktivt,,
Kalles Glasmästeri AB,5569892911,aktivt,aktivt,,
Ergon Bygg AB,5566839006,aktivt,aktivt,,
Sundbybergs Rörteknik Aktiebolag,5562809532,aktivt,aktivt,,
Milmanda AB,5566929435,aktivt,aktivt,,
Oscar Stein Consulting AB,5591235493,aktivt,aktivt,,
JCH Teknik AB,5569161994,aktivt,aktivt,,
Hillgrens Rör Aktiebolag,5561426148,aktivt,aktivt,,
Syntes studio Stockholm AB,5566956941,aktivt,aktivt,,
Södertörns Trä och Betong AB,5566351317,aktivt,aktivt,,
Montage Bygg & Inredning Stockholm AB,5590132105,aktivt,aktivt,,
Katarina A Interiör AB,5568283575,aktivt,aktivt,,
finthem städ-bygg i stockholm AB,5590399191,aktivt,aktivt,,
Tolls Byggnads AB,5566220595,aktivt,aktivt,,
SKV Bygg & VVS AB,5568637622,aktivt,aktivt,,
Oskar Gustafsson montage AB,5590975271,aktivt,aktivt,,
TH Pipe AB,5568705650,aktivt,aktivt,,
NEDERNÄS FÖRVALTNING AB,5568620008,aktivt,aktivt,,
C.S.&T.Co AB,5590302112,aktivt,aktivt,,
D-Grund AB,5591041495,inaktivt,Registrerad,Konkurs inledd,2020-11-25
Keijtec Solutions AB,5591219042,aktivt,aktivt,,
Carl Malmsten Aktiebolag,5564742178,aktivt,aktivt,,
OPTIMAL Chatarina Engdahl AB,5590137104,aktivt,aktivt,,
KJS CREATIVE AB,5590789599,aktivt,aktivt,,
gform Aktiebolag,5566117528,aktivt,aktivt,,
Fogfirman Hansson i Sverige AB,5565975504,aktivt,aktivt,,
Jerca Installations Teknik AB,5567395362,aktivt,aktivt,,
RH Mark & Entreprenad AB,5590473632,aktivt,aktivt,,
AB G. Leverud,5590631874,aktivt,aktivt,,
KA Rör Aktiebolag,5563868834,aktivt,aktivt,,
Dakos RC AB,5591544662,aktivt,aktivt,,
He-By Hiss Nacka AB,5566414198,aktivt,aktivt,,
Bygg & Arbetsmiljö Konsult i Stockholm AB,5590093026,aktivt,aktivt,,
Steninge Hantverksservice AB,5567488829,aktivt,aktivt,,
Lamab Maskin Aktiebolag,5560582453,aktivt,aktivt,,
Bergström & Wallberg Måleri AB,5565161733,aktivt,aktivt,,
Martin Sandberg Trä & Bygg Aktiebolag,5561095653,aktivt,aktivt,,
ABLED AB,5590607627,inaktivt,Registrerad,Konkurs inledd,2020-04-16
D4 Development AB,5591765887,aktivt,aktivt,,
Enskede Låsjour AB,5569078891,aktivt,aktivt,,
Södra Stockholms Kreativ Bygg och Inredning AB,5566630660,aktivt,aktivt,,
Benri Projektledning AB,5590862693,aktivt,aktivt,,
PK Projektledning AB,5567312433,aktivt,aktivt,,
BKFE i stockholm AB,5590472790,aktivt,aktivt,,
JV Mätkonsult AB,5590491980,aktivt,aktivt,,
Anders Ströms Bygg & Smide AB,5590928320,aktivt,aktivt,,
Huddinge Byggentreprenad AB,5563987337,aktivt,aktivt,,
M. Steenbergs Entreprenader & Schakt i Lidingö    Aktiebolag,5562357672,aktivt,aktivt,,
Sokuna Holding AB,5565659405,aktivt,aktivt,,
Larmagruppen Norden AB,5569223786,aktivt,aktivt,,
Granne Byggservice AB,5591841332,aktivt,aktivt,,
Jörgen Blomgrens Entr o Fiskeguide AB,5569665770,aktivt,aktivt,,
Roland Alm AB,5590651641,aktivt,aktivt,,
NIWE Bygg & Grund AB,5569815045,aktivt,aktivt,,
VILLA SCANDINAVIA AB,5567075451,aktivt,aktivt,,
Kajen Byggkonsult AB,5590966270,aktivt,aktivt,,
Stora Blå Grafisk Produktion AB,5565387478,aktivt,aktivt,,
Byggproduktion i Stockholm AB,5567387625,aktivt,aktivt,,
Deis AB,5569878365,inaktivt,Registrerad,Konkurs inledd,2020-01-28
Lindhagensplan Lås AB,5563593382,aktivt,aktivt,,
AB U & S-O ERIKSSON,5590025002,aktivt,aktivt,,
Träkirurgen AB,5591756027,aktivt,aktivt,,
Enhörna Mark & Allservice AB,5568266604,aktivt,aktivt,,
drhus Aktiebolaget,5591466262,aktivt,aktivt,,
DALKETRONIK AB,5591426787,aktivt,aktivt,,
R&CO Bygg AB,5568050842,aktivt,aktivt,,
Sikon entreprenad AB,5591123400,aktivt,aktivt,,
Aspfors Bygg-& Ekonomikonsult AB,5591383905,aktivt,aktivt,,
Projekt 63 AB,5569763229,aktivt,aktivt,,
Kakel Design Projekt i Stockholm AB,5566521604,aktivt,aktivt,,
V Consulting and Management AB,5592003916,aktivt,aktivt,,
Bäverstam Maskin AB,5591310585,aktivt,aktivt,,
Grégory Klein Byggnads AB,5568262280,aktivt,aktivt,,
Christer Jägbeck AB,5568482946,aktivt,aktivt,,
Sambro invest AB,5567932248,inaktivt,Registrerad,Konkurs inledd,2019-05-06
S:t Pauls Byggprojekt AB,5567855696,aktivt,aktivt,,
J Lindberg Kakel & Sten AB,5567598288,aktivt,aktivt,,
RN Projektresurs AB,5567864987,aktivt,aktivt,,
Gammelträdgården Inredning & Design Aktiebolag,5564454428,aktivt,aktivt,,
Mats Wickström Måleri AB,5567447288,aktivt,aktivt,,
Eau Rouge Förvaltning AB,5590737473,aktivt,aktivt,,
Fargalt Aktiebolag,5562049089,aktivt,aktivt,,
Fröken Friberg AB,5569080749,aktivt,aktivt,,
SIMIT Hardware AB,5568550700,aktivt,aktivt,,
Disa Braunerhielm Formgivning AB,5591847974,aktivt,aktivt,,
Fastighetsuppdrag Richard Nyberg AB,5566240551,aktivt,aktivt,,
PLSE Entreprenad AB,5591138127,aktivt,aktivt,,
Kakelsättarna Storstockholm AB,5591698633,aktivt,aktivt,,
Fastighetsaktiebolaget Sjökrogen 1,5563802007,aktivt,aktivt,,
Ninna Interior AB,5591282909,aktivt,aktivt,,
Båtdragets Gård AB,5591835987,aktivt,aktivt,,
Fridhems Entreprenad AB,5561187344,aktivt,aktivt,,
Sigtuna Mark & Anläggning AB,5564870342,aktivt,aktivt,,
Byggförvaltaren Kent Carlsson AB,5565490769,aktivt,aktivt,,
Styr Provning Installation Sverige AB,5568390701,aktivt,aktivt,,
BA SOLUTIONS AB,5590001326,aktivt,aktivt,,
Kvalitetshantverk Stockholm aktiebolag,5590128616,aktivt,aktivt,,
EBI; Ez Biz IT Aktiebolag,5566993860,aktivt,aktivt,,
Topp Montage Haninge AB,5569598138,aktivt,aktivt,,
Sandström / Zethelius AB,5568746159,aktivt,aktivt,,
Mordecai AB,5569987364,aktivt,aktivt,,
Arkval AB,5591090526,aktivt,aktivt,,
Golv Deluxe N&P AB,5568138837,aktivt,aktivt,,
Dewalmar Holding AB,5569595431,aktivt,aktivt,,
Östermalms Konsult och Fastighet AB,5569414682,aktivt,aktivt,,
Vizant AB,5569967515,aktivt,aktivt,,
P RICKBERG AB,5590851423,aktivt,aktivt,,
A-Installation Tellström AB,5564369147,aktivt,aktivt,,
Nelda AB,5591487052,aktivt,aktivt,,
ZISSER TEXTILE DESIGN AB,5569961716,aktivt,aktivt,,
Moment 22 AB,5568226822,aktivt,aktivt,,
Jumstabergs Måleri AB,5567844674,aktivt,aktivt,,
TILit Arkitektur AB,5591671085,aktivt,aktivt,,
M. Edholm Bygg AB,5569049306,aktivt,aktivt,,
Sollais Service AB,5590488275,inaktivt,Registrerad,Konkurs inledd,2020-04-02
Arkitektstudio Widjedal Racki AB,5566566740,aktivt,aktivt,,
Norrvikens hantverksservice AB,5568763030,aktivt,aktivt,,
Br Holmkvist Entreprenad AB,5590640040,aktivt,aktivt,,
PT Henrikssons Entreprenad AB,5567758577,aktivt,aktivt,,
Pro Power Energy Sweden AB,5567698849,aktivt,aktivt,,
Börje Eriksson Golvmästarna Aktiebolag,5562282664,aktivt,aktivt,,
Emkjell Tak & Byggnads AB,5591055917,aktivt,aktivt,,
Vasa Interiör AB,5590268669,aktivt,aktivt,,
Vi.ar Totalentreprenad AB,5569318305,aktivt,aktivt,,
Djursholms Konstruktionstjänst AB,5565463188,aktivt,aktivt,,
Fasth Elinstallationer AB,5564132941,aktivt,aktivt,,
K3 Tak AB,5590960059,aktivt,aktivt,,
Jakobssons Byggkonsulter i Stockholm AB,5566776653,aktivt,aktivt,,
K7 Bygg & Montage Gruppen AB,5569590051,aktivt,aktivt,,
KB Städ Stockholm AB,5591619324,aktivt,aktivt,,
HTK Byggekonomi AB,5561327221,aktivt,aktivt,,
AND Konsult AB,5590621545,aktivt,aktivt,,
SOLBERGA KONSULT & INSTALLATIONSBYRÅ VVS          Aktiebolag,5563673648,aktivt,aktivt,,
Jacob Wallér Aktiebolag,5565764742,aktivt,aktivt,,
Skandinavisk Mynt Transport Aktiebolag,5564612116,inaktivt,Registrerad,Konkurs inledd,2019-11-11
TUB Trafikutredningsbyrån AB,5568810351,aktivt,aktivt,,
