company,id,status,actual_status,remark,default_date
Badrumsrenoverarna Stockholm AB,5568548696,aktivt,aktivt,,
AWG Entreprenad AB,5592550460,aktivt,aktivt,,
Huddinge Kakel & Bygg AB,5592468192,aktivt,aktivt,,
Ture Karlsson AB,5592462005,aktivt,aktivt,,
Pinga Logistic AB,5592398795,aktivt,aktivt,,
Bergvärket AB,5592497464,aktivt,aktivt,,
ABLA Projektledning AB,5592505142,aktivt,aktivt,,
LBN Holding AB,5569612285,aktivt,aktivt,,
ÅPlan Fastigheter AB,5592424419,aktivt,aktivt,,
Citibuzz AB,5592426398,aktivt,aktivt,,
C.J. Bygg & Maskin AB,5592509961,aktivt,aktivt,,
Stockholms Installationsteknik AB,5592568512,aktivt,aktivt,,
Fänge production AB,5592399413,aktivt,aktivt,,
Peter Dufvenberg Projectflow AB,5592425432,aktivt,aktivt,,
AB Ekhammars Elektriska,5592477862,aktivt,aktivt,,
Knit Mint AB,5592504749,aktivt,aktivt,,
Madder Bygg AB,5592517865,aktivt,aktivt,,
Ägarlägenheter i Stockholm AB,5568830391,aktivt,aktivt,,
Look Ahead AB,5592580988,aktivt,aktivt,,
SALIMTEK Sigtuna mätkonsult AB,5592582414,aktivt,aktivt,,
Ekerovmbygg AB,5592582638,aktivt,aktivt,,
Topfix AB,5592583743,aktivt,aktivt,,
Johan Törnbloms måleri AB,5592387020,aktivt,aktivt,,
Skandinaviska Bygglogistik AB,5592585730,aktivt,aktivt,,
P.A.K. Bygg Entreprenad AB,5592586704,aktivt,aktivt,,
Sasi Bygg AB,5592587017,aktivt,aktivt,,
Studio Sketch AB,5592711989,aktivt,aktivt,,
Atelier Sandemar AB,5592536477,aktivt,aktivt,,
Partur Bygg & Inredning AB,5592542459,aktivt,aktivt,,
Planet 11 AB,5592566839,aktivt,aktivt,,
Sjöstedt Bygg & Inredning AB,5592449879,aktivt,aktivt,,
Zaheer Zkarp AB,5592487697,aktivt,aktivt,,
Tvärsnitt Studios AB,5592541246,aktivt,aktivt,,
Mina Khirzia AB,5592549280,aktivt,aktivt,,
ALBA Arkitektur AB,5592509029,aktivt,aktivt,,
Saxon Mark och Trädgård AB,5592534431,aktivt,aktivt,,
Totalentrepenad Sverige AB,5592535651,aktivt,aktivt,,
Procurementor Eye AB,5592541386,aktivt,aktivt,,
Elva Tak & Bygg AB,5592556889,aktivt,aktivt,,
AuroBore AB,5592564578,aktivt,aktivt,,
GSWS Technologies Sverige Filial,5164123365,aktivt,aktivt,,
NISKRA i Saltsjö-Boo AB,5592551179,aktivt,aktivt,,
Mattias Rosberg Projekt och Design AB,5592383268,aktivt,aktivt,,
Versatil service Nacka/Värmdö AB,5592387848,aktivt,aktivt,,
Limahusen 3 AB,5592401599,aktivt,aktivt,,
Tricoreal AB,5591529515,aktivt,aktivt,,
Managuatec AB,5592483696,aktivt,aktivt,,
IPA Städ & Allservice AB,5592531205,aktivt,aktivt,,
Bernal Byggservice AB,5592590664,aktivt,aktivt,,
Excavate king AB,5592591456,aktivt,aktivt,,
CZ Konsult AB,5592515372,aktivt,aktivt,,
Zukowski Investment AB,5591915656,aktivt,aktivt,,
Ainholm Railway Consulting AB,5592593320,aktivt,aktivt,,
Bröderna Åberg AB,5592652720,aktivt,aktivt,,
Massivverk montage AB,5592594062,aktivt,aktivt,,
Svensk Entreprenadservice AB,5592643125,aktivt,aktivt,,
Stadsprojekt Stockholm AB,5592595408,aktivt,aktivt,,
Didyma AB,5592525819,aktivt,aktivt,,
Målar Anders AB,5592509797,aktivt,aktivt,,
AB Takentreprenören JC,5592529282,aktivt,aktivt,,
AMSTO Entreprenad AB,5592531627,aktivt,aktivt,,
ROCKSÖME AB,5592556707,aktivt,aktivt,,
Rando Byggkonsult AB,5592561566,aktivt,aktivt,,
Modern Bygg MB AB,5592581226,aktivt,aktivt,,
KLI Gips Puts & Mur Puts AB,5592567019,aktivt,aktivt,,
Ugglefar Holding AB,5592498074,aktivt,aktivt,,
Adrians Bygg & Renovering AB,5592516065,aktivt,aktivt,,
Jörgen Eglund Entreprenad AB,5592532799,aktivt,aktivt,,
Xlnce Bygg & Compani i Sverige AB,5591901821,aktivt,aktivt,,
Simon Hellström Tjänste AB,5592560907,aktivt,aktivt,,
TGC Bygg Och Inredning AB,5592572639,aktivt,aktivt,,
ZA AB,5592430150,aktivt,aktivt,,
Convia Infrastructure AB,5592514532,aktivt,aktivt,,
Fanatics BXHZ AB,5592535370,aktivt,aktivt,,
V. Nilander Design AB,5592536931,aktivt,aktivt,,
P&G Projektstyrning AB,5592476674,aktivt,aktivt,,
WN Consulting AB,5592573389,aktivt,aktivt,,
J.Livré Montage AB,5592498900,aktivt,aktivt,,
Lono AB,5592544117,aktivt,aktivt,,
MAXIMUM Kakel & Bygg AB,5592551757,aktivt,aktivt,,
FASADMAN STOCKHOLM AB,5592555261,aktivt,aktivt,,
StudioT AB,5592557176,aktivt,aktivt,,
Sthlm Bygg&Gräv AB,5592563257,aktivt,aktivt,,
Anders & Fredrik Mark & Anläggning AB,5592600737,aktivt,aktivt,,
Amalie KT AB,5592600802,aktivt,aktivt,,
Instel AB,5592602097,aktivt,aktivt,,
BoWVA AB,5592602337,aktivt,aktivt,,
NB Invest AB,5590001458,aktivt,aktivt,,
R. Ternstrand AB,5592439094,aktivt,aktivt,,
FLEX DYNAMICS AB,5592526205,aktivt,aktivt,,
Sthlm Tunnel AB,5592599368,aktivt,aktivt,,
Caeli AB,5592344831,aktivt,aktivt,,
O. Thoren Entreprenad AB,5592503832,aktivt,aktivt,,
Rushton Arkitektur AB,5592540875,aktivt,aktivt,,
Rostam Durlow Utveckling AB,5592544349,aktivt,aktivt,,
ULAX STUDIOS AB,5592575806,aktivt,aktivt,,
Techtor AB,5592578198,aktivt,aktivt,,
Luthagens Strand Entreprenad AB,5592488299,aktivt,aktivt,,
TVES AB,5592548472,aktivt,aktivt,,
Metrolit Service Aktiebolag,5592500127,aktivt,aktivt,,
Kross Strategi i Vaxholm AB,5592567613,aktivt,aktivt,,
JTNbygghiss AB,5592574957,aktivt,aktivt,,
Leon EL & Allservice AB,5592576002,aktivt,aktivt,,
Zuber Fastigheter AB,5592417116,aktivt,aktivt,,
Frnkla AB,5592605637,aktivt,aktivt,,
Liljeholmens VVS AB,5592533979,aktivt,aktivt,,
WMK Kallfors AB,5591772727,aktivt,aktivt,,
Västrasidan Bygg&Montage AB,5592568991,aktivt,aktivt,,
Mattsson kök och bygg AB,5592607682,aktivt,aktivt,,
Ola Svensson Consulting AB,5592238678,aktivt,aktivt,,
Studio Robert Holmkvist AB,5592577778,aktivt,aktivt,,
Zmarta Byggservice Scandinavia AB,5592617731,aktivt,aktivt,,
JJ miljöbygg aktiebolag,5592549819,aktivt,aktivt,,
DD DesignBygg AB,5592573884,aktivt,aktivt,,
Stockholms Quality bygg AB,5592618218,aktivt,aktivt,,
Mario VVS AB,5592618598,aktivt,aktivt,,
2T Entreprenad AB,5592040967,aktivt,aktivt,,
Melian Bygg & Konsult AB,5592621766,aktivt,aktivt,,
GGSP Entreprenad AB,5592100803,aktivt,Registrerad,,
Supreme Consulting i Sthlm AB,5592415433,aktivt,aktivt,,
Vitklint AB,5592559321,aktivt,aktivt,,
Tänndalen & Funäsdalen Lodging and Recreation AB,5569471955,aktivt,aktivt,,
BolSve AB,5591055719,aktivt,aktivt,,
Jenny Nyberg Design AB,5592580822,aktivt,aktivt,,
LP MARK OCH ANLÄGGNING AB,5592625494,aktivt,aktivt,,
Bostan Consulting AB,5592625536,aktivt,aktivt,,
Nisibis AB,5592628811,aktivt,aktivt,,
Andreas Löfgren Gruppen AB,5592537145,aktivt,aktivt,,
EL BESA AB,5592560097,aktivt,aktivt,,
Willhem Täby Turf AB,5591291702,aktivt,aktivt,,
JNP Gruppen AB,5592610801,aktivt,aktivt,,
D & K service AB,5592633670,aktivt,aktivt,,
KADEKA Aktiebolag,5592633837,aktivt,aktivt,,
Zorbra Bygg & Konstruktion AB,5592633878,aktivt,aktivt,,
LMTA Entreprenad Stockholm AB,5592635204,aktivt,aktivt,,
STHLM Avloppsservice AB,5592636012,aktivt,aktivt,,
IVACOM AB,5592640543,aktivt,aktivt,,
Ryttar Consultant AB,5592639446,aktivt,aktivt,,
CS Byggbolag AB,5592640535,aktivt,aktivt,,
Wisborgs Plåtslageri AB,5592640584,aktivt,aktivt,,
RIMA Holding AB,5592599376,aktivt,aktivt,,
Roger Lindberg Entreprenad AB,5592617558,aktivt,aktivt,,
Borr & Sågentreprenad Stockholm AB,5592261928,aktivt,aktivt,,
Stockholm Hembygg AB,5592597776,aktivt,aktivt,,
Trivselanläggningar AB,5592604952,aktivt,aktivt,,
Sveriges Vitvaruinstallatör AB,5592616949,aktivt,aktivt,,
Curman Arkitektur & Byggnadsvård AB,5592532336,aktivt,aktivt,,
Refresh Måleri AB,5592622053,aktivt,aktivt,,
Hawa Group AB,5592424732,aktivt,aktivt,,
Creatim Bygg AB,5592561376,aktivt,aktivt,,
Rickard & Mattias Entreprenad AB,5592601503,aktivt,aktivt,,
Idéconcept Stockholm AB,5592614274,aktivt,aktivt,,
Noneisland AB,5591603229,inaktivt,Registrerad,Konkurs inledd,2020-07-09
MILANA AB,5592632821,aktivt,aktivt,,
Akito Bygg AB,5592646722,aktivt,aktivt,,
ML Business Growth and Innovation AB,5592406242,aktivt,aktivt,,
Stjärngruppen Totalentreprenad AB,5592413545,aktivt,aktivt,,
Studio Anna Knutas Blomquist AB,5592455454,aktivt,aktivt,,
Painted by Angelica AB,5592489750,aktivt,aktivt,,
Nordiska Solelhus AB,5592508823,aktivt,aktivt,,
ELITE HOUSE BYGG AB,5592509383,aktivt,aktivt,,
Nydal Fastigheter AB,5592612021,aktivt,aktivt,,
Lilja vvs & energi AB,5592632789,aktivt,aktivt,,
Gerhamrat AB,5592572522,aktivt,aktivt,,
Elite Logistik Sverige AB,5592574577,aktivt,aktivt,,
Calle Nyman Bygg & Entreprenad AB,5592631286,aktivt,aktivt,,
Norrsundagruppen AB,5592361694,aktivt,aktivt,,
Johannes Brattgård Arkitekter AB,5592622152,aktivt,aktivt,,
NOST AB,5592444003,aktivt,aktivt,,
NDB AB,5592507148,aktivt,aktivt,,
Xaps AB,5592588478,aktivt,aktivt,,
Welstaff Filial,5164123621,aktivt,aktivt,,
Shumay Consulting AB,5592531049,aktivt,aktivt,,
MON Projekt AB,5592535248,aktivt,aktivt,,
Liljemons Bygg och Entreprenad AB,5592544844,aktivt,aktivt,,
Rörprojekt STHLM AB,5592563968,aktivt,aktivt,,
Cross projectpartner AB,5592581861,aktivt,aktivt,,
Centurix AB,5592598162,aktivt,aktivt,,
En Plats i Solen AB,5590484175,aktivt,aktivt,,
Oscar Lindroth AB,5592650179,aktivt,aktivt,,
Khareba AB,5592652100,aktivt,aktivt,,
Berglin Exploration AB,5568712607,aktivt,aktivt,,
NEMOS EL & ENTREPRENAD AB,5592652605,aktivt,aktivt,,
AB Angoor archery wine & consulting,5592653173,aktivt,aktivt,,
Årsta byggservice AB,5592653504,aktivt,aktivt,,
J A Replace Butiksetablering AB,5592654635,aktivt,aktivt,,
SKS Elektronik AB,5592380025,aktivt,aktivt,,
Paradis Produktion AB,5592641673,aktivt,aktivt,,
C-VVS AB,5592635923,aktivt,aktivt,,
Vasa Dekor AB,5592642051,aktivt,aktivt,,
Nordic Transportation Advisory AB,5591354633,aktivt,aktivt,,
SSEL Project & invest AB,5592523897,aktivt,aktivt,,
Invator Sverige AB,5592657091,aktivt,aktivt,,
Tilikum AB,5592658446,aktivt,aktivt,,
Susenborgshagen Fastighets AB,5590203997,aktivt,aktivt,,
Lazuli Fastigheter AB,5591584833,aktivt,aktivt,,
Duo Rör AB,5592600554,aktivt,aktivt,,
Ground Entreprenad J.V. AB,5592662083,aktivt,aktivt,,
EC Street AB,5591592018,aktivt,aktivt,,
Albvil Förvaltning AB,5591109441,aktivt,Registrerad,,
Rörfront VVS-Service AB,5592661648,aktivt,aktivt,,
KTMN Projektledning AB,5592662497,aktivt,aktivt,,
Haga Construction AB,5592646250,aktivt,aktivt,,
LLV Bygg AB,5592646441,aktivt,aktivt,,
Gora Bygg Stockholm AB,5592626336,aktivt,aktivt,,
PJ Bygg & Entreprenad AB,5592629884,aktivt,aktivt,,
Larssons Golv&Fastighet AB,5592584295,aktivt,aktivt,,
Shinelle Construction AB,5591443816,aktivt,aktivt,,
Metic Services AB,5592603129,aktivt,aktivt,,
JVC Byggprojekt AB,5592639016,aktivt,aktivt,,
bee rmk AB,5592644735,aktivt,aktivt,,
Subex AB,5592628902,aktivt,aktivt,,
Herrens Bygg 33 AB,5592597800,aktivt,aktivt,,
Projektfas sverige AB,5592608367,aktivt,aktivt,,
Frugalis AB,5592608854,aktivt,aktivt,,
Stockholm Proffsbyggare AB,5592669708,aktivt,aktivt,,
Robles Tak & Entreprenad AB,5592390362,aktivt,aktivt,,
OG Bygg AB,5592608219,aktivt,aktivt,,
Hysco AB,5592582745,aktivt,aktivt,,
Höög Gräv AB,5592643786,aktivt,aktivt,,
NZ Bygg AB,5592648371,aktivt,aktivt,,
Ahlinbolagen AB,5592552383,aktivt,aktivt,,
Vargab AB,5592626476,aktivt,aktivt,,
STWOM Consulting AB,5592208390,aktivt,aktivt,,
fan AB,5591885966,aktivt,aktivt,,
Randelson AB,5568884661,aktivt,aktivt,,
EMCM Sweden AB,5592065204,aktivt,aktivt,,
Mean Machine AB,5592533763,aktivt,aktivt,,
Golvvision Stockholm AB,5592672736,aktivt,aktivt,,
Damai Fastigheter AB,5592672751,aktivt,aktivt,,
Impetu Bygg AB,5592672926,aktivt,aktivt,,
Custom Concept Structure International AB,5592652019,aktivt,aktivt,,
Property Branding Sweden AB,5592679459,aktivt,aktivt,,
ErLe Bygg AB,5592671993,aktivt,aktivt,,
SID mät & utsättning AB,5592374622,aktivt,aktivt,,
Bilex Entreprenad AB,5592660426,aktivt,aktivt,,
Flexibel bygg & måleri söder AB,5592660970,aktivt,aktivt,,
T Lissäng Måleri AB,5592622772,aktivt,aktivt,,
3 bröder vent AB,5592560535,aktivt,aktivt,,
VPA Ansvar AB,5592572860,aktivt,aktivt,,
Patrik Hammarström Bygg AB,5592575376,aktivt,aktivt,,
GITA Arkitektkontor AB,5592452345,aktivt,aktivt,,
Dalta Bygg & VVS AB,5592659253,aktivt,aktivt,,
Låsverket AB,5592665003,aktivt,aktivt,,
Vy Arkitektur AB,5592611114,aktivt,aktivt,,
IKJB konsult AB,5592599665,aktivt,aktivt,,
HERRENKNECHT (SCHWEIZ) AG,5020843024,aktivt,aktivt,,
AKTOR & B ENTREPRENAD AB,5592651110,aktivt,aktivt,,
Nässelgrundet Anläggning AB,5592326804,aktivt,aktivt,,
Endast Badrum Stockholm AB,5592682586,aktivt,aktivt,,
AMCA Entreprenad AB,5591835003,aktivt,Registrerad,,
Jasmina Design AB,5592684400,aktivt,aktivt,,
Ardenstedt Bygg AB,5592685076,aktivt,aktivt,,
Nova VVS & Rörservice AB,5592688880,aktivt,aktivt,,
360 Säkerhet AB,5592687858,aktivt,aktivt,,
E4-Gruppen Byggservice AB,5590489901,aktivt,Registrerad,,
HEKO Byggnadskonstruktion AB,5592681992,aktivt,aktivt,,
Daintree Fastigheter AB,5592752843,aktivt,aktivt,,
LW Design AB,5591911739,aktivt,aktivt,,
Mister Monkey AB,5592629827,aktivt,aktivt,,
3&J Haninge Bygg AB,5592633308,aktivt,aktivt,,
A & H Arkitekter AB,5592650161,aktivt,aktivt,,
Wunderbar Group AB,5592659634,aktivt,aktivt,,
Månér & Nilsson Byggnads AB,5592667553,aktivt,aktivt,,
Handynu Sverige AB,5592382351,aktivt,aktivt,,
Risto Bygg AB,5592606114,aktivt,aktivt,,
Great for Business i Sverige AB,5592623226,aktivt,aktivt,,
Bennerstam och Edh Anläggning AB,5592660194,aktivt,aktivt,,
Tadares Konsult AB,5592575780,aktivt,aktivt,,
Formula Construction AB,5592671886,aktivt,aktivt,,
Comfort Living Bygg och Badrum AB,5592658198,aktivt,aktivt,,
45 Grader Design AB,5592665540,aktivt,aktivt,,
GAIA Properties AB,5592549926,aktivt,aktivt,,
ESTEFAN GROUP ENTREPRENAD AB,5592553191,aktivt,aktivt,,
TKM Group AB,5592601776,aktivt,aktivt,,
Skeppsdals Ventilation AB,5592693435,aktivt,aktivt,,
Husmont Filial,5164123852,aktivt,aktivt,,
Elnature AB,5592662554,aktivt,aktivt,,
Mörtvik Bygg & Produktion AB,5592695604,aktivt,aktivt,,
Hillehem AB,5592698376,aktivt,aktivt,,
Lilla Hellberga AB,5591785059,aktivt,aktivt,,
JMT Markteknik AB,5592679384,aktivt,aktivt,,
MM Bygglösningar AB,5592464308,aktivt,aktivt,,
Jennys jobbpool norrort AB,5592624133,aktivt,aktivt,,
ELF Bygglovsritningar Handelsbolag,9697936715,aktivt,aktivt,,
Kylkompetens P&S AB,5592703937,aktivt,aktivt,,
Berg-Kvist Arkitekter AB,5592704067,aktivt,aktivt,,
Kakelfixarna Stockholm AB,5592704430,aktivt,aktivt,,
Länsvillan AB,5592705064,aktivt,aktivt,,
Apv Invest AB,5592707771,aktivt,aktivt,,
2Reach AB,5592709504,aktivt,aktivt,,
Bozzo Entreprenad AB,5592710460,aktivt,aktivt,,
Two Towns Bygg & Design Aktiebolag,5591122212,aktivt,aktivt,,
Baumer Fastigheter AB,5592627995,aktivt,aktivt,,
Mörnes Måleri AB,5592665128,aktivt,aktivt,,
Splintved Arkitektur AB,5592674658,aktivt,aktivt,,
VKFService AB,5592675283,aktivt,aktivt,,
Bygg Renovering Consulting StorStockholm AB,5592680192,aktivt,aktivt,,
P.A.K. Company AB,5592419690,aktivt,aktivt,,
DRIUS BYGG AB,5592503642,aktivt,aktivt,,
Thogar Byggkonsult AB,5592577323,aktivt,aktivt,,
Basprojekt i Sverige AB,5592578826,aktivt,aktivt,,
RAY Arkitekt Ateljé Kommanditbolag,9697933290,aktivt,aktivt,,
Mister Plumber Sverige aktiebolag,5592433261,aktivt,aktivt,,
HUSFIXARNA STOCKHOLM AB,5592690522,aktivt,aktivt,,
Creating Homes STHLM AB,5592543267,aktivt,aktivt,,
Selins Bygg & transportlösningar AB,5592580764,aktivt,aktivt,,
Majkfredbygg och renovering AB,5592585367,aktivt,aktivt,,
Studio Caro Lundin AB,5592588841,aktivt,aktivt,,
Klevenskogs Måleri AB,5592598931,aktivt,aktivt,,
Brooks Kompany AB,5592597388,aktivt,aktivt,,
Richards Bygg & Totalentreprenad AB,5592618531,aktivt,aktivt,,
Vindsbyggarna i Stockholm AB,5592663230,aktivt,aktivt,,
Rimbo Mark AB,5592683782,aktivt,aktivt,,
ADM Entreprenad AB,5592686033,aktivt,aktivt,,
SKGS VVS AB,5592696081,aktivt,aktivt,,
Stockholm369 AB,5592607039,aktivt,aktivt,,
Edö Holding AB,5592536220,aktivt,aktivt,,
Kajsa Melchior AB,5592505985,aktivt,aktivt,,
SNH Bygg AB,5592565534,aktivt,aktivt,,
JC Fastighetsservice och Entreprenad AB,5592567340,aktivt,aktivt,,
Metico AB,5592573637,aktivt,aktivt,,
Byggare Björn och hans vänner AB,5592714066,aktivt,aktivt,,
SVV Facility Group AB,5592715964,aktivt,aktivt,,
Umbral AB,5592654130,aktivt,aktivt,,
Kamelia Projektbolag 1 AB,5591568604,aktivt,aktivt,,
Brents El AB,5592717945,aktivt,aktivt,,
Platinum Group AB,5592719172,aktivt,aktivt,,
Karlsson och son Rör AB,5592719701,aktivt,aktivt,,
RD golv AB,5592659485,aktivt,aktivt,,
EWI Styling AB,5592685290,aktivt,aktivt,,
ELYNW AB,5569796203,aktivt,aktivt,,
Viklunds bygg och måleri Stockholm AB,5591258867,aktivt,aktivt,,
Dayborn AB,5592643950,aktivt,aktivt,,
08 Byggteknik AB,5592596018,aktivt,aktivt,,
Nordex Demo AB,5592646219,aktivt,aktivt,,
Nowa Teknisk Konsult AB,5592652852,aktivt,aktivt,,
Greenterior Design by BELA AB,5592672223,aktivt,aktivt,,
Vagges Bygg & Mark AB,5592674146,aktivt,aktivt,,
GP Platt&Bygg AB,5592685472,aktivt,aktivt,,
Tradition Arkitekter AB,5592692106,aktivt,aktivt,,
STUDIO UP DOUBLE Handelsbolag,9697938471,aktivt,aktivt,,
Beckomberga Entreprenad AB,5592638869,aktivt,aktivt,,
Kasperskyi Bygg AB,5592652985,aktivt,aktivt,,
Topdeko Sverige AB,5592680150,aktivt,aktivt,,
Molenda Plattsättning & Bygg AB,5592681059,aktivt,aktivt,,
Nord VVS AB,5592694516,aktivt,aktivt,,
Brakha Bygg AB,5592698897,aktivt,aktivt,,
Newid Clothing AB,5592489636,aktivt,aktivt,,
NazVik Badrum och VVS AB,5592618333,aktivt,aktivt,,
Electriq i sthlm AB,5592628019,aktivt,aktivt,,
Öbergs Måleri Stuvsta AB,5592684350,aktivt,aktivt,,
M3 Contractor AB,5592691835,aktivt,aktivt,,
Thornbjörn el&rör AB,5592413149,aktivt,aktivt,,
Forsgren Etzler AB,5592704000,aktivt,aktivt,,
Voila! architects AB,5592604820,aktivt,aktivt,,
DJ&J Fastighetsservice AB,5592637648,aktivt,aktivt,,
KNL BYGG & MÅLERI AB,5592662547,aktivt,aktivt,,
FASE Byggentreprenad AB,5592687254,aktivt,aktivt,,
Ciman konsult AB,5592689037,aktivt,aktivt,,
Kakel Style Stockholm AB,5592691256,aktivt,aktivt,,
BYGGVISION Söderorts AB,5592697998,aktivt,aktivt,,
JR Tätskikt&Bygg AB,5592565005,aktivt,aktivt,,
MH Beauty & Design AB,5592728421,aktivt,aktivt,,
MLTD AB,5592730229,aktivt,aktivt,,
Redecord AB,5592732027,aktivt,aktivt,,
SB Snickeri & Bygghuset Aktiebolag,5592129273,aktivt,aktivt,,
Magdalena Keller AB,5592733801,aktivt,aktivt,,
CoSnickare AB,5592734494,aktivt,aktivt,,
Alma Bygg & Måleri AB,5592442106,aktivt,aktivt,,
PREFAB Stockholm AB,5569824781,aktivt,aktivt,,
Blå Kupol Arkitektur & Design AB,5592694300,aktivt,aktivt,,
Bygg Trend Stockholm AB,5592666043,aktivt,aktivt,,
LL Bergteknik AB,5592665250,aktivt,aktivt,,
Freja Engineering AB,5592665292,aktivt,aktivt,,
WDAN Bygg & Håltagning AB,5592686751,aktivt,aktivt,,
Tinus Allservice AB,5592682891,aktivt,aktivt,,
Aktiebolaget HH Production and Design,5592688955,aktivt,aktivt,,
Pyra Global Trade AB,5592691959,aktivt,aktivt,,
DJUPEDAL Design & Consulting AB,5592691371,aktivt,aktivt,,
R.Gillberg B&T AB,5592689904,aktivt,aktivt,,
Färgpatronen AB,5592696040,aktivt,aktivt,,
S Hansson Konsult AB,5592689755,aktivt,aktivt,,
IENBG Consulting kommanditbolag,9697939289,aktivt,aktivt,,
SVEB Group AB,5592686850,aktivt,aktivt,,
Firstflex AB,5592691884,aktivt,aktivt,,
Teknikverket AB,5592710403,aktivt,aktivt,,
TREPS AB,5592703564,aktivt,aktivt,,
Stomicro Cement AB,5592708084,aktivt,aktivt,,
Grosshandlare W AB,5592706724,aktivt,aktivt,,
Studio LACH AB,5592716814,aktivt,aktivt,,
Projektorienterarna i Stockholm AB,5592719339,aktivt,aktivt,,
Baiano Bygg AB,5592714611,aktivt,aktivt,,
MY Wearable AB,5592719008,aktivt,aktivt,,
Wilsson Ventures AB,5592729841,aktivt,aktivt,,
Bcom AB,5592759202,aktivt,aktivt,,
KlaMa Måleri&Bygg AB,5592735822,aktivt,aktivt,,
Coraléns kreativa hantverk AB,5592719685,aktivt,aktivt,,
SMA Infrastruktur AB,5592076458,aktivt,aktivt,,
Västerbergslagens Mark & Anläggning AB,5592327729,aktivt,aktivt,,
BS Hantverk AB,5592693765,aktivt,aktivt,,
Svenskt Rörmontage AB,5590155734,aktivt,aktivt,,
Fönster & Fasadgruppen i Sverige AB,5592705189,aktivt,aktivt,,
Din Anpassning i Sverige AB,5592771686,aktivt,aktivt,,
Contender Bygg AB,5592096837,aktivt,aktivt,,
TA RÖR i Södertälje AB,5592726706,aktivt,aktivt,,
Nyby Rör AB,5592732209,aktivt,aktivt,,
Alltfix Tak & Fasad renovering spånga AB,5592722341,aktivt,aktivt,,
Bjurström Arkitekter AB,5592739089,aktivt,aktivt,,
Gebrie Engineering AB,5592735426,aktivt,aktivt,,
PagePoppy AB,5592737067,aktivt,aktivt,,
Simonsens Elektriska AB,5592738644,aktivt,aktivt,,
Kort & Gott Måleri AB,5592741457,aktivt,aktivt,,
C30 Bygg AB,5592737455,aktivt,aktivt,,
Målar Johan Värmdö AB,5592656234,aktivt,aktivt,,
Anomaster AB,5592784176,aktivt,aktivt,,
BabyClean Sweden AB,5590995436,aktivt,aktivt,,
EVLR International AB,5592210263,aktivt,aktivt,,
M.M Mek-Mek Entreprenad AB,5592393622,aktivt,aktivt,,
CAVAB Entreprenad AB,5592634462,aktivt,aktivt,,
SMI NORDIC AB,5592668361,aktivt,aktivt,,
Fashionlab International AB,5592676554,aktivt,aktivt,,
FBS Säkerhet AB,5592497159,aktivt,aktivt,,
Magnolia H4 byggbolag AB,5592544745,aktivt,aktivt,,
Croswe All Service AB,5592596083,aktivt,aktivt,,
Stava Genuina AB,5592742133,aktivt,aktivt,,
SPV Vent & Bygg AB,5592743511,aktivt,aktivt,,
ECO4HOUSE AB,5592750169,aktivt,aktivt,,
Dahlborgs service & handelsbolag,9697940642,aktivt,aktivt,,
Almena Service Aktiebolag,5592614423,aktivt,aktivt,,
Väppeby 1 AB,5592618523,aktivt,Registrerad,,
Ben&Sam's Byggkonsult AB,5592623432,aktivt,aktivt,,
Insulaverde Group AB,5592663354,aktivt,aktivt,,
Bon Viola AB,5592694425,aktivt,aktivt,,
Romeo Bygg AB,5592722945,aktivt,aktivt,,
Byggkonsult Christoffer Johansson AB,5592755549,aktivt,aktivt,,
Spets Rörinstallationer AB,5592480999,aktivt,aktivt,,
PrimaPlan Säkerhet AB,5592731599,aktivt,aktivt,,
Ekström plåt AB,5592740350,aktivt,aktivt,,
Cirrebot Holding AB,5590912977,aktivt,aktivt,,
Stålhamra Entreprenad AB,5592750698,aktivt,aktivt,,
Fromgård Ingenjörsbyrå AB,5592753015,aktivt,aktivt,,
AZVI SVERIGE AB,5592112303,aktivt,aktivt,,
Wahlin & Mårdh Bygg AB,5592706005,aktivt,aktivt,,
NGM Grupp AB,5592724065,aktivt,aktivt,,
Prosäkerhet Stockholm AB,5592750151,aktivt,aktivt,,
JKW Teknik AB,5592789795,aktivt,aktivt,,
Husby Gård & entreprenad AB,5591917819,aktivt,aktivt,,
Montagebolaget Uppland AB,5592771926,aktivt,aktivt,,
Jo.Hansson Golvservice AB,5592785793,aktivt,aktivt,,
Stockholms Industrigolv AB,5592430499,aktivt,aktivt,,
Auxilius AB,5592796444,aktivt,aktivt,,
Design by Cilla AB,5592715923,aktivt,aktivt,,
Shapeday AB,5592728033,aktivt,aktivt,,
Global Säkerhet i Stockholm AB,5592752876,aktivt,aktivt,,
Norbjorn Design AB,5592411051,aktivt,aktivt,,
Bygganalytiker Sverige AB,5592491228,aktivt,aktivt,,
Hewima Entreprenad AB,5592555295,aktivt,aktivt,,
Super9 Stockholm AB,5592621311,aktivt,aktivt,,
Liljeholmskajens projektering AB,5592710395,aktivt,aktivt,,
Prefabteknik i Sverige AB,5592711468,aktivt,aktivt,,
MSK Handel & Entreprenad AB,5592745805,aktivt,aktivt,,
Notsa AB,5592753882,aktivt,aktivt,,
RB Betong Bygg & Marin AB,5592762164,aktivt,aktivt,,
ProjektON AB,5592768088,aktivt,aktivt,,
M Huldt Byggservice AB,5592576135,aktivt,aktivt,,
Arctic Summer AB,5592602915,aktivt,aktivt,,
H. Persson Design AB,5592660293,aktivt,aktivt,,
